SampleID	assigned_arm	chr	Length	total_length_neutral	total_length_gain	total_length_loss	proportion_neutral	proportion_gain	proportion_loss	final_average_TL_p75	chr_order	arm	arm_call	arm_num_seg	arm_cr_wmean	type	total_size	SVs_density
6285B	chr17q	chr17	58587218	14413122	200183	0	0.246011374016769	0.00341683744054889	0	2066	17	q	0	5	0.968150992493035	DUP	157241	0.00268387893072513
6285B	chr17q	chr17	58587218	14413122	200183	0	0.246011374016769	0.00341683744054889	0	2066	17	q	0	5	0.968150992493035	INV	45450	0.000775766482033675
6285B	chr18q	chr18	62092914	0	0	33659474	0	0	0.54208237030074	4215.5	18	q	NA	5	0.737057449064581	DEL	86254	0.00138911180750834
6285B	chr19p	chr19	27792923	0	0	29651652	0	0	1.06687778036157	3348.66666666667	19	p	-1	3	0.624720132911709	DEL	39391	0.00141730324658547
6285B	chr19p	chr19	27792923	0	0	29651652	0	0	1.06687778036157	3348.66666666667	19	p	-1	3	0.624720132911709	DUP	1345	4.83936144463826e-05
6285B	chr19q	chr19	33914441	0	0	30653271	0	0	0.90384125747495	1982.33333333333	19	q	-1	2	0.641842244678351	DEL	48153	0.0014198376437931
6285B	chr1p	chr1	124048267	30823254	0	0	0.248477909006177	0	0	3171	1	p	0	8	1.01107128626215	DEL	222848	0.00179646201748228
6285B	chr1p	chr1	124048267	30823254	0	0	0.248477909006177	0	0	3171	1	p	0	8	1.01107128626215	INV	128772786	1.03808613464951
6285B	chr1q	chr1	124339061	4603473	0	0	0.0370235464461164	0	0	3898	1	q	0	7	1.01259668325686	DEL	177765	0.0014296794472334
6285B	chr1q	chr1	124339061	4603473	0	0	0.0370235464461164	0	0	3898	1	q	0	7	1.01259668325686	INV	246	1.97846113700344e-06
6285B	chr20q	chr20	38197502	11801825	0	0	0.308968502704706	0	0	2429	20	q	0	5	0.97238996119016	DEL	152382	0.00398931846380949
6285B	chr2p	chr2	93503283	2801120	0	0	0.0299574507988131	0	0	3231.5	2	p	0	9	1.0340063101773	DEL	122789	0.0013132052272432
6285B	chr2p	chr2	93503283	2801120	0	0	0.0299574507988131	0	0	3231.5	2	p	0	9	1.0340063101773	INV	3906	4.17739342906281e-05
6285B	chr2q	chr2	149193469	4801896	0	0	0.0321856984235684	0	0	3298	2	q	0	4	1.07112591600738	DEL	196493	0.00131703486296709
6285B	chr2q	chr2	149193469	4801896	0	0	0.0321856984235684	0	0	3298	2	q	0	4	1.07112591600738	INV	4658	3.12212058022459e-05
6285B	chr3p	chr3	94076514	7203816	0	0	0.0765740108099669	0	0	2985	3	p	0	10	1.03280963176651	DEL	126708	0.0013468611305049
6285B	chr3p	chr3	94076514	7203816	0	0	0.0765740108099669	0	0	2985	3	p	0	10	1.03280963176651	INV	41679	0.000443032997587474
6285B	chr5p	chr5	48317879	0	800200	0	0	0.0165611574133873	0	3228	5	p	0	NA	NA	DEL	134411	0.00278180670968608
6285B	chr5p	chr5	48317879	0	800200	0	0	0.0165611574133873	0	3228	5	p	0	NA	NA	INV	120196	0.00248760919327605
6285B	chr5p	chr5	48317879	0	800200	0	0	0.0165611574133873	0	3228	5	p	0	NA	NA	DUP	111261	0.00230268799671443
6285B	chr6p	chr6	59672548	7805763	0	0	0.130809949660604	0	0	3463	6	p	0	5	1.01945291580387	DEL	82974	0.00139048863809201
6285B	chr6p	chr6	59672548	7805763	0	0	0.130809949660604	0	0	3463	6	p	0	5	1.01945291580387	INV	476	7.97686735280686e-06
6285B	chr6p	chr6	59672548	7805763	0	0	0.130809949660604	0	0	3463	6	p	0	5	1.01945291580387	DUP	12226	0.000204884832469363
6285B	chr6q	chr6	112454080	0	0	109480409	0	0	0.973556575270546	4018.5	6	q	-1	2	0.734295996158468	DEL	194176	0.00172671369504779
6285B	chr7p	chr7	62064435	6606897	0	0	0.106452221791756	0	0	3370	7	p	0	5	1.02967474950623	DEL	133762	0.0021552117569426
6285B	chr7p	chr7	62064435	6606897	0	0	0.106452221791756	0	0	3370	7	p	0	5	1.02967474950623	INV	329305	0.0053058567277701
6285B	chr7q	chr7	98502993	7808151	0	0	0.0792681599025118	0	0	3978	7	q	0	NA	NA	DEL	146871	0.00149103083598688
6285B	chr7q	chr7	98502993	7808151	0	0	0.0792681599025118	0	0	3978	7	q	0	NA	NA	INV	12686	0.000128787964848946
6285B	chr7q	chr7	98502993	7808151	0	0	0.0792681599025118	0	0	3978	7	q	0	NA	NA	DUP	96572	0.00098039660581684
6285B	chr9p	chr9	46267185	0	0	37604324	0	0	0.812764467948504	3559	9	p	0	NA	NA	DEL	270459	0.00584559013045639
6285B	chr9q	chr9	104350062	10601166	0	0	0.101592330630335	0	0	3186	9	q	0	NA	NA	DEL	240054	0.0023004682067175
6298B	chr10p	chr10	40649191	4004700	0	0	0.0985185658430447	0	0	4781.5	10	p	0	3	0.977784812835462	DEL	78069	0.00192055482727811
6298B	chr10p	chr10	40649191	4004700	0	0	0.0985185658430447	0	0	4781.5	10	p	0	3	0.977784812835462	INV	1184	2.91272709461795e-05
6298B	chr10q	chr10	94108943	11813865	400470	0	0.12553392508085	0.00425538729087628	0	5977	10	q	0	5	0.970158584030981	DEL	178724	0.00189911813163176
6298B	chr11p	chr11	52743313	21620476	0	0	0.409918808096109	0	0	3572	11	p	0	5	0.963992904519046	DEL	129923	0.00246330752867193
6298B	chr12p	chr12	35911664	3603366	33231047	0	0.100339711353949	0.925355255050281	0	3916	12	p	1	3	1.20302096560414	DEL	111348	0.00310060820350736
6298B	chr12p	chr12	35911664	3603366	33231047	0	0.100339711353949	0.925355255050281	0	3916	12	p	1	3	1.20302096560414	INV	99649021	2.77483719495705
6298B	chr12q	chr12	97412884	26024310	0	0	0.267154702041262	0	0	5358.5	12	q	0	5	0.971204988547016	DEL	140514	0.00144245806335022
6298B	chr13q	chr13	97043744	2603822	0	0	0.0268314256300746	0	0	5124.5	13	q	0	5	0.989460723504116	DEL	216963	0.00223572371651283
6298B	chr13q	chr13	97043744	2603822	0	0	0.0268314256300746	0	0	5124.5	13	q	0	5	0.989460723504116	INV	2554	2.63180282904172e-05
6298B	chr14q	chr14	89761231	36658471	801280	0	0.408399824641442	0.00892679379586494	0	7072	14	q	0	4	0.961277916066395	DEL	592011	0.00659539751632863
6298B	chr15q	chr15	82566565	0	1602464	0	0	0.0194081466269064	0	3357	15	q	0	NA	NA	DEL	122231	0.00148039342559546
6298B	chr15q	chr15	82566565	0	1602464	0	0	0.0194081466269064	0	3357	15	q	0	NA	NA	INV	2311	2.79895378958783e-05
6298B	chr16p	chr16	36838903	31442569	0	0	0.8535153449059	0	0	5419	16	p	0	2	0.95303130540368	DEL	68226	0.00185200954545253
6298B	chr16p	chr16	36838903	31442569	0	0	0.8535153449059	0	0	5419	16	p	0	2	0.95303130540368	DUP	11918	0.00032351669103719
6298B	chr16q	chr16	59491471	24032520	0	0	0.403965805451339	0	0	6612.25	16	q	0	2	0.953817766359719	DEL	67283	0.00113096884089486
6298B	chr16q	chr16	59491471	24032520	0	0	0.403965805451339	0	0	6612.25	16	q	0	2	0.953817766359719	INV	432	7.2615451045075e-06
6298B	chr16q	chr16	59491471	24032520	0	0	0.403965805451339	0	0	6612.25	16	q	0	2	0.953817766359719	DUP	1721	2.89285164927255e-05
6298B	chr17p	chr17	25689679	46442456	0	0	1.80782546952027	0	0	3771	17	p	0	NA	NA	DEL	63033	0.0024536312812628
6298B	chr17p	chr17	25689679	46442456	0	0	1.80782546952027	0	0	3771	17	p	0	NA	NA	DUP	1083	4.21570078785336e-05
6298B	chr17q	chr17	58587218	7807098	200183	0	0.133255994507198	0.00341683744054889	0	5845	17	q	0	2	0.942208632676714	DEL	111531	0.00190367462063141
6298B	chr17q	chr17	58587218	7807098	200183	0	0.133255994507198	0.00341683744054889	0	5845	17	q	0	2	0.942208632676714	DUP	160125	0.00273310468505263
6298B	chr17q	chr17	58587218	7807098	200183	0	0.133255994507198	0.00341683744054889	0	5845	17	q	0	2	0.942208632676714	INV	1520463	0.025952128329425
6298B	chr19p	chr19	27792923	21437343	0	0	0.77132380066681	0	0	6994	19	p	0	2	0.930442940570653	DEL	56310	0.00202605533790023
6298B	chr19p	chr19	27792923	21437343	0	0	0.77132380066681	0	0	6994	19	p	0	2	0.930442940570653	DUP	563	2.02569553407535e-05
6298B	chr19q	chr19	33914441	20235148	0	0	0.596652853573497	0	0	4602	19	q	0	NA	NA	DEL	60744	0.00179109542156393
6298B	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	4198	1	p	0	4	0.972991239267975	DEL	225473	0.00181762313535585
6298B	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	4198	1	p	0	4	0.972991239267975	INV	128774182	1.03809738833353
6298B	chr1q	chr1	124339061	4403300	0	0	0.0354136500998668	0	0	6419.25	1	q	0	NA	NA	DEL	184386	0.0014829290049086
6298B	chr20q	chr20	38197502	0	0	600093	0	0	0.0157102681740811	2738.66666666667	20	q	0	NA	NA	DEL	138358	0.00362217403640688
6298B	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	5574.5	22	q	0	NA	NA	DEL	79462	0.00214325956706923
6298B	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	5574.5	22	q	0	NA	NA	INV	21349	0.000575828049852268
6298B	chr3p	chr3	94076514	4002120	0	0	0.0425411171166483	0	0	5978.5	3	p	0	5	0.985802895963093	DEL	115687	0.00122971180671087
6298B	chr3p	chr3	94076514	4002120	0	0	0.0425411171166483	0	0	5978.5	3	p	0	5	0.985802895963093	INV	465	4.94278518866037e-06
6298B	chr3q	chr3	107029434	2201155	0	0	0.0205658847079393	0	0	6844.5	3	q	NA	NA	NA	DEL	409911	0.00382989038323794
6298B	chr3q	chr3	107029434	2201155	0	0	0.0205658847079393	0	0	6844.5	3	q	NA	NA	NA	INV	9322	8.70975361786927e-05
6298B	chr4p	chr4	52452474	8207421	0	0	0.156473477304426	0	0	4737	4	p	0	2	0.998668441335481	DEL	99239	0.0018919793945277
6298B	chr5p	chr5	48317879	39409850	0	11802950	0.815637002609324	0	0.244277071847463	10733.5	5	p	0	NA	NA	DEL	137019	0.00283578258888392
6298B	chr5p	chr5	48317879	39409850	0	11802950	0.815637002609324	0	0.244277071847463	10733.5	5	p	0	NA	NA	DUP	111817	0.00231419512433482
6298B	chr5q	chr5	133727560	2200550	600150	0	0.0164554711085733	0.00448785575688362	0	3698	5	q	0	6	0.985363532564242	DEL	238682	0.00178483777016495
6298B	chr6p	chr6	59672548	4002960	0	0	0.0670821028121675	0	0	1641	6	p	0	2	0.998809587353627	DEL	116642	0.00195470118018088
6298B	chr6p	chr6	59672548	4002960	0	0	0.0670821028121675	0	0	1641	6	p	0	2	0.998809587353627	INV	5038	8.44274321921028e-05
6298B	chr6p	chr6	59672548	4002960	0	0	0.0670821028121675	0	0	1641	6	p	0	2	0.998809587353627	DUP	4055	6.79541956210752e-05
6298B	chr7p	chr7	62064435	6406688	0	0	0.103226396888975	0	0	5973	7	p	0	6	0.982768675473695	DEL	116392	0.0018753413287336
6298B	chr7p	chr7	62064435	6406688	0	0	0.103226396888975	0	0	5973	7	p	0	6	0.982768675473695	INV	1095	1.76429544553173e-05
6298B	chr7q	chr7	98502993	0	51253341	0	0	0.520322676895716	0	3918.5	7	q	NA	6	1.19912106443261	DEL	190340	0.0019323270715236
6298B	chr7q	chr7	98502993	0	51253341	0	0	0.520322676895716	0	3918.5	7	q	NA	6	1.19912106443261	INV	12686	0.000128787964848946
6298B	chr7q	chr7	98502993	0	51253341	0	0	0.520322676895716	0	3918.5	7	q	NA	6	1.19912106443261	DUP	96572	0.00098039660581684
6314E	chr10p	chr10	40649191	3203760	0	0	0.0788148526744358	0	0	9573	10	p	0	NA	NA	DEL	89393	0.00219913355717215
6314E	chr10p	chr10	40649191	3203760	0	0	0.0788148526744358	0	0	9573	10	p	0	NA	NA	INV	1037	2.55109628135035e-05
6314E	chr10q	chr10	94108943	15818565	27031725	4004681	0.168087797989613	0.287238642134149	0.0425536710150915	4313	10	q	NA	NA	NA	DEL	219664	0.00233414586326828
6314E	chr10q	chr10	94108943	15818565	27031725	4004681	0.168087797989613	0.287238642134149	0.0425536710150915	4313	10	q	NA	NA	NA	INV	3580	3.80410180571256e-05
6314E	chr11q	chr11	82384456	11610962	0	4604347	0.140936319346455	0	0.0558885404304909	6660	11	q	NA	NA	NA	DEL	105013	0.00127467006640185
6314E	chr11q	chr11	82384456	11610962	0	4604347	0.140936319346455	0	0.0558885404304909	6660	11	q	NA	NA	NA	INV	6825	8.28432975269024e-05
6314E	chr11q	chr11	82384456	11610962	0	4604347	0.140936319346455	0	0.0558885404304909	6660	11	q	NA	NA	NA	DUP	6367809	0.0772938162024157
6314E	chr12q	chr12	97412884	16014960	12411594	15814773	0.164402893563853	0.127412242511986	0.162347857394305	8929	12	q	0	NA	NA	DEL	167169	0.00171608716563612
6314E	chr12q	chr12	97412884	16014960	12411594	15814773	0.164402893563853	0.127412242511986	0.162347857394305	8929	12	q	0	NA	NA	INV	10236164	0.105080186312932
6314E	chr12q	chr12	97412884	16014960	12411594	15814773	0.164402893563853	0.127412242511986	0.162347857394305	8929	12	q	0	NA	NA	DUP	511853	0.00525446921374384
6314E	chr13q	chr13	97043744	6809996	57284084	0	0.0701744978017336	0.590291363861642	0	3436	13	q	NA	NA	NA	DEL	157415	0.00162210353302115
6314E	chr13q	chr13	97043744	6809996	57284084	0	0.0701744978017336	0.590291363861642	0	3436	13	q	NA	NA	NA	INV	14204	0.000146366982708334
6314E	chr13q	chr13	97043744	6809996	57284084	0	0.0701744978017336	0.590291363861642	0	3436	13	q	NA	NA	NA	DUP	40157	0.000413803078331355
6314E	chr14q	chr14	89761231	13221078	30248305	3405440	0.14729162972375	0.336986298683894	0.037938873632426	4851	14	q	NA	NA	NA	DEL	557529	0.00621124503071933
6314E	chr14q	chr14	89761231	13221078	30248305	3405440	0.14729162972375	0.336986298683894	0.037938873632426	4851	14	q	NA	NA	NA	INV	8821	9.82718251713816e-05
6314E	chr14q	chr14	89761231	13221078	30248305	3405440	0.14729162972375	0.336986298683894	0.037938873632426	4851	14	q	NA	NA	NA	DUP	21460061	0.239079397206574
6314E	chr16p	chr16	36838903	29439837	0	7610319	0.799150751041637	0	0.206583757393644	5846	16	p	0	NA	NA	DEL	85440	0.00231928730342486
6314E	chr16p	chr16	36838903	29439837	0	7610319	0.799150751041637	0	0.206583757393644	5846	16	p	0	NA	NA	INV	96649611	2.62357462164386
6314E	chr16p	chr16	36838903	29439837	0	7610319	0.799150751041637	0	0.206583757393644	5846	16	p	0	NA	NA	DUP	1262	3.42572633066734e-05
6314E	chr17p	chr17	25689679	18016470	0	9008235	0.701311604555277	0	0.350655802277638	7325.5	17	p	NA	NA	NA	DEL	25814828	1.00487156729362
6314E	chr17p	chr17	25689679	18016470	0	9008235	0.701311604555277	0	0.350655802277638	7325.5	17	p	NA	NA	NA	DUP	2051	7.98375098419875e-05
6314E	chr17p	chr17	25689679	18016470	0	9008235	0.701311604555277	0	0.350655802277638	7325.5	17	p	NA	NA	NA	INV	135	5.25502868291971e-06
6314E	chr17q	chr17	58587218	13412194	0	18616977	0.228926964922622	0	0.31776516509113	3068.66666666667	17	q	0	NA	NA	DEL	111972	0.00191120185976402
6314E	chr17q	chr17	58587218	13412194	0	18616977	0.228926964922622	0	0.31776516509113	3068.66666666667	17	q	0	NA	NA	INV	7017	0.000119770151912658
6314E	chr17q	chr17	58587218	13412194	0	18616977	0.228926964922622	0	0.31776516509113	3068.66666666667	17	q	0	NA	NA	DUP	1906492	0.0325410911301506
6314E	chr18p	chr18	18449624	1602840	3806745	0	0.0868765672406115	0.206331847196452	0	3521.5	18	p	0	NA	NA	DEL	28029	0.00151921795262603
6314E	chr18p	chr18	18449624	1602840	3806745	0	0.0868765672406115	0.206331847196452	0	3521.5	18	p	0	NA	NA	INV	45206256	2.45025351194149
6314E	chr18q	chr18	62092914	4207434	40671967	0	0.0677602922613682	0.65501784954077	0	4951	18	q	NA	NA	NA	DEL	110238	0.00177537166318205
6314E	chr18q	chr18	62092914	4207434	40671967	0	0.0677602922613682	0.65501784954077	0	4951	18	q	NA	NA	NA	INV	8046	0.000129580003283466
6314E	chr18q	chr18	62092914	4207434	40671967	0	0.0677602922613682	0.65501784954077	0	4951	18	q	NA	NA	NA	DUP	268	4.31611246333197e-06
6314E	chr19p	chr19	27792923	15026175	0	19233504	0.540647523831876	0	0.692028830504802	1579.25	19	p	NA	2	0.685283137225643	DEL	80409	0.00289314657547894
6314E	chr19p	chr19	27792923	15026175	0	19233504	0.540647523831876	0	0.692028830504802	1579.25	19	p	NA	2	0.685283137225643	INV	13646980	0.491023560206316
6314E	chr19q	chr19	33914441	5209048	0	18031325	0.153593803890207	0	0.53167100704977	6479.5	19	q	NA	4	0.770239932464878	DEL	99547	0.00293523929820928
6314E	chr19q	chr19	33914441	5209048	0	18031325	0.153593803890207	0	0.53167100704977	6479.5	19	q	NA	4	0.770239932464878	INV	22266215	0.656540822831195
6314E	chr1p	chr1	124048267	60045300	21816459	17413137	0.484047874687359	0.175870727803074	0.140373883659334	3903	1	p	NA	NA	NA	DEL	171320	0.00138107531965763
6314E	chr1p	chr1	124048267	60045300	21816459	17413137	0.484047874687359	0.175870727803074	0.140373883659334	3903	1	p	NA	NA	NA	INV	355787053	2.86813400625742
6314E	chr1p	chr1	124048267	60045300	21816459	17413137	0.484047874687359	0.175870727803074	0.140373883659334	3903	1	p	NA	NA	NA	DUP	145597888	1.17371964575692
6314E	chr20p	chr20	28012753	5800899	0	0	0.207080646446995	0	0	6575	20	p	NA	NA	NA	DEL	65354	0.00233300882637276
6314E	chr20p	chr20	28012753	5800899	0	0	0.207080646446995	0	0	6575	20	p	NA	NA	NA	INV	619	2.20970784271007e-05
6314E	chr21q	chr21	33956153	4809672	0	0	0.141643607272002	0	0	4443	21	q	0	2	1.00982877326397	DEL	57753	0.00170081104299418
6314E	chr21q	chr21	33956153	4809672	0	0	0.141643607272002	0	0	4443	21	q	0	2	1.00982877326397	INV	5664816	0.166827378825864
6314E	chr21q	chr21	33956153	4809672	0	0	0.141643607272002	0	0	4443	21	q	0	2	1.00982877326397	DUP	507	1.49310200127794e-05
6314E	chr22q	chr22	37075304	6415616	0	2806832	0.173042842750527	0	0.0757062437033557	4374.5	22	q	0	NA	NA	DEL	116225	0.00313483606230174
6314E	chr22q	chr22	37075304	6415616	0	2806832	0.173042842750527	0	0.0757062437033557	4374.5	22	q	0	NA	NA	DUP	1244	3.35533324285082e-05
6314E	chr22q	chr22	37075304	6415616	0	2806832	0.173042842750527	0	0.0757062437033557	4374.5	22	q	0	NA	NA	INV	4212	0.000113606620730608
6314E	chr2p	chr2	93503283	9203680	22408960	0	0.0984316240532431	0.239659606390505	0	5538	2	p	0	2	1.00591091364723	DEL	158841	0.00169877457671727
6314E	chr2p	chr2	93503283	9203680	22408960	0	0.0984316240532431	0.239659606390505	0	5538	2	p	0	2	1.00591091364723	DUP	83062705	0.888339984811015
6314E	chr2p	chr2	93503283	9203680	22408960	0	0.0984316240532431	0.239659606390505	0	5538	2	p	0	2	1.00591091364723	INV	251667780	2.69153950455408
6314E	chr2q	chr2	149193469	3601422	72028697	1600632	0.0241392738176763	0.482787198949037	0.0107285661411895	3171	2	q	NA	NA	NA	DEL	223189	0.00149597030953144
6314E	chr2q	chr2	149193469	3601422	72028697	1600632	0.0241392738176763	0.482787198949037	0.0107285661411895	3171	2	q	NA	NA	NA	INV	11925	7.99297722610096e-05
6314E	chr2q	chr2	149193469	3601422	72028697	1600632	0.0241392738176763	0.482787198949037	0.0107285661411895	3171	2	q	NA	NA	NA	DUP	9742	6.52977644751997e-05
6314E	chr3p	chr3	94076514	11606148	21411342	3802014	0.12336923963828	0.227594976574068	0.0404140612608158	1922	3	p	NA	NA	NA	DEL	133847	0.00142274617020779
6314E	chr3p	chr3	94076514	11606148	21411342	3802014	0.12336923963828	0.227594976574068	0.0404140612608158	1922	3	p	NA	NA	NA	INV	135198348	1.43711052048548
6314E	chr3q	chr3	107029434	7603990	1800945	0	0.0710457835365176	0.0168266329428594	0	3415.5	3	q	NA	NA	NA	DEL	299977	0.0028027523718382
6314E	chr3q	chr3	107029434	7603990	1800945	0	0.0710457835365176	0.0168266329428594	0	3415.5	3	q	NA	NA	NA	INV	15059	0.000140699613528742
6314E	chr3q	chr3	107029434	7603990	1800945	0	0.0710457835365176	0.0168266329428594	0	3415.5	3	q	NA	NA	NA	DUP	37053431	0.346198513952713
6314E	chr4p	chr4	52452474	3403077	16014480	1201086	0.0648792466872011	0.305314102057417	0.0228985576543063	8268	4	p	NA	NA	NA	DEL	118120	0.00225194334970739
6314E	chr4p	chr4	52452474	3403077	16014480	1201086	0.0648792466872011	0.305314102057417	0.0228985576543063	8268	4	p	NA	NA	NA	INV	80623377	1.53707481938793
6314E	chr4p	chr4	52452474	3403077	16014480	1201086	0.0648792466872011	0.305314102057417	0.0228985576543063	8268	4	p	NA	NA	NA	DUP	114607262	2.18497342947065
6314E	chr5p	chr5	48317879	4201050	13803450	5401350	0.0869460764202833	0.285679965380931	0.111787812540364	9230	5	p	NA	NA	NA	DEL	148106	0.00306524216429285
6314E	chr5p	chr5	48317879	4201050	13803450	5401350	0.0869460764202833	0.285679965380931	0.111787812540364	9230	5	p	NA	NA	NA	DUP	111961	0.00231717538760342
6314E	chr5p	chr5	48317879	4201050	13803450	5401350	0.0869460764202833	0.285679965380931	0.111787812540364	9230	5	p	NA	NA	NA	INV	119328572	2.46965666684169
6314E	chr5q	chr5	133727560	7001741	62215550	5801426	0.0523582498626312	0.465241046796936	0.0433824261805121	1415	5	q	NA	NA	NA	DEL	271362	0.00202921521936092
6314E	chr5q	chr5	133727560	7001741	62215550	5801426	0.0523582498626312	0.465241046796936	0.0433824261805121	1415	5	q	NA	NA	NA	INV	16819	0.000125770633966551
6314E	chr6p	chr6	59672548	11608569	29421609	0	0.194537846783415	0.493050992225102	0	3820	6	p	NA	NA	NA	DEL	85353	0.00143035621673135
6314E	chr6p	chr6	59672548	11608569	29421609	0	0.194537846783415	0.493050992225102	0	3820	6	p	NA	NA	NA	INV	2873	4.81460922365842e-05
6314E	chr6p	chr6	59672548	11608569	29421609	0	0.194537846783415	0.493050992225102	0	3820	6	p	NA	NA	NA	DUP	12226	0.000204884832469363
6314E	chr6q	chr6	112454080	4002940	44432634	200147	0.035596218474243	0.395118025064097	0.00177981092371215	4838	6	q	NA	2	1.16209244769751	DEL	253642	0.00225551620714873
6314E	chr6q	chr6	112454080	4002940	44432634	200147	0.035596218474243	0.395118025064097	0.00177981092371215	4838	6	q	NA	2	1.16209244769751	INV	11582	0.00010299315062646
6314E	chr6q	chr6	112454080	4002940	44432634	200147	0.035596218474243	0.395118025064097	0.00177981092371215	4838	6	q	NA	2	1.16209244769751	DUP	38427	0.000341712812909945
6314E	chr7p	chr7	62064435	20020900	12012540	5205434	0.322582490278047	0.193549494166828	0.0838714474722923	1998.5	7	p	NA	NA	NA	DEL	118210	0.00190463346681558
6314E	chr7p	chr7	62064435	20020900	12012540	5205434	0.322582490278047	0.193549494166828	0.0838714474722923	1998.5	7	p	NA	NA	NA	INV	9435	0.000152019429484857
6314E	chr7q	chr7	98502993	13013520	44045924	7808151	0.132112939959093	0.447153154016345	0.0792681599025118	5512	7	q	NA	NA	NA	DEL	244065	0.00247774197074398
6314E	chr7q	chr7	98502993	13013520	44045924	7808151	0.132112939959093	0.447153154016345	0.0792681599025118	5512	7	q	NA	NA	NA	DUP	16505101	0.167559385733589
6314E	chr7q	chr7	98502993	13013520	44045924	7808151	0.132112939959093	0.447153154016345	0.0792681599025118	5512	7	q	NA	NA	NA	INV	20372	0.000206816050756955
6314E	chr8q	chr8	100988875	3801539	3001215	1600648	0.0376431463366633	0.0297182734236816	0.0158497458259635	5195	8	q	NA	NA	NA	DEL	108912	0.00107845542392665
6314E	chr8q	chr8	100988875	3801539	3001215	1600648	0.0376431463366633	0.0297182734236816	0.0158497458259635	5195	8	q	NA	NA	NA	INV	5400	5.34712363119205e-05
6314E	chr8q	chr8	100988875	3801539	3001215	1600648	0.0376431463366633	0.0297182734236816	0.0158497458259635	5195	8	q	NA	NA	NA	DUP	489	4.84211751046836e-06
6314E	chr9p	chr9	46267185	0	0	400046	0	0	0.00864643051009047	3437	9	p	0	NA	NA	DEL	91679	0.00198151238291242
6314E	chr9p	chr9	46267185	0	0	400046	0	0	0.00864643051009047	3437	9	p	0	NA	NA	INV	14574	0.000314996471040976
6314E	chr9p	chr9	46267185	0	0	400046	0	0	0.00864643051009047	3437	9	p	0	NA	NA	DUP	4094	8.84860403761327e-05
6314E	chr9q	chr9	104350062	6800748	5200598	3200352	0.0651724385175737	0.0498379962630017	0.0306693828317994	1983.75	9	q	NA	3	1.16170388092682	DEL	217177	0.00208123498767063
6314E	chr9q	chr9	104350062	6800748	5200598	3200352	0.0651724385175737	0.0498379962630017	0.0306693828317994	1983.75	9	q	NA	3	1.16170388092682	INV	12067	0.000115639605465687
6314E	chr9q	chr9	104350062	6800748	5200598	3200352	0.0651724385175737	0.0498379962630017	0.0306693828317994	1983.75	9	q	NA	3	1.16170388092682	DUP	8243	7.8993724028645e-05
6324B	chr10q	chr10	94108943	35441576	0	0	0.376601573348879	0	0	4463	10	q	0	3	0.955668096575194	DEL	128742	0.00136801026444426
6324B	chr10q	chr10	94108943	35441576	0	0	0.376601573348879	0	0	4463	10	q	0	3	0.955668096575194	INV	186	1.97643278173893e-06
6324B	chr11p	chr11	52743313	3403230	0	0	0.0645243881437634	0	0	11241.5	11	p	0	6	0.999065310813047	DEL	100371	0.00190300901272546
6324B	chr11q	chr11	82384456	0	8007560	0	0	0.0971974616182451	0	7423.5	11	q	0	2	1.01027066098069	DEL	99019	0.00120191362312327
6324B	chr12p	chr12	35911664	4003740	0	0	0.111488568171054	0	0	3744.5	12	p	0	3	1.01054700883991	DEL	64169	0.00178685677166059
6324B	chr12p	chr12	35911664	4003740	0	0	0.111488568171054	0	0	3744.5	12	p	0	3	1.01054700883991	DUP	29454	0.000820179204171659
6324B	chr12p	chr12	35911664	4003740	0	0	0.111488568171054	0	0	3744.5	12	p	0	3	1.01054700883991	INV	199295045	5.54959093513461
6324B	chr12q	chr12	97412884	3803553	0	0	0.0390456872214152	0	0	3334	12	q	0	8	1.00361392414753	DEL	169105	0.00173596133341048
6324B	chr12q	chr12	97412884	3803553	0	0	0.0390456872214152	0	0	3334	12	q	0	8	1.00361392414753	INV	21393728	0.219619080367234
6324B	chr14q	chr14	89761231	0	400640	0	0	0.00446339689793247	0	5255.5	14	q	0	8	1.00512886244447	DEL	158188	0.00176231985945023
6324B	chr15q	chr15	82566565	9214131	2003080	0	0.111596394981431	0.024260183283633	0	7624	15	q	0	2	0.96840725057376	DEL	129447	0.00156778957680994
6324B	chr15q	chr15	82566565	9214131	2003080	0	0.111596394981431	0.024260183283633	0	7624	15	q	0	2	0.96840725057376	INV	34590579	0.418941722960135
6324B	chr17p	chr17	25689679	13412261	800732	0	0.522087527835595	0.0311694046469012	0	6391	17	p	0	4	0.955214041557904	DEL	75980	0.00295760799502399
6324B	chr17q	chr17	58587218	22420456	200183	0	0.382685110598697	0.00341683744054889	0	4814	17	q	0	5	0.959541305672522	DEL	96833	0.00165280078668354
6324B	chr19p	chr19	27792923	47282307	0	0	1.70123549077584	0	0	187	19	p	0	NA	NA	DEL	193691	0.00696907626448647
6324B	chr19q	chr19	33914441	13423316	0	0	0.395799417717072	0	0	5251.5	19	q	0	NA	NA	DEL	82970	0.00244645046633674
6324B	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	8373	1	p	0	9	0.988958306544212	DEL	225456	0.00181748609192581
