Sample_ID	Patient_ID	Sample_Type	chrom	arm	arm_length	altered_bp	w_mean_seg	frac_altered	n_segments	ArmClass	ArmDir	ArmLabel
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr10	10p	40200000	6830000	-0.4026292166910689	0.1699004975124378	6	Segmental	Loss	chr1010p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr10	10q	95334747	36000000	-0.3886692275	0.3776167780672875	71	Segmental	Loss	chr1010q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr11	11p	53700000	11160000	0.2842656146953405	0.20782122905027933	24	Segmental	Gain	chr1111p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr11	11q	81306516	0	0	0	4	Neutral	Neutral	chr1111q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr12	12p	35800000	9560000	0.2238947531380753	0.2670391061452514	8	Segmental	Gain	chr1212p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr12	12q	98051895	4160000	-0.68000275	0.04242651302149744	7	Segmental	Loss	chr1212q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr13	13q	97269878	1100000	-0.321621	0.011308742465987261	5	Segmental	Loss	chr1313q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr14	14q	89749540	1150000	-0.426188	0.01281343614685936	10	Segmental	Loss	chr1414q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr15	15q	83531392	2200000	0.8831610000000001	0.026337403787069655	4	Segmental	Gain	chr1515q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr16	16p	36600000	1200000	-0.9488425749999999	0.03278688524590164	9	Segmental	Loss	chr1616p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr16	16q	53754753	0	0	0	3	Neutral	Neutral	chr1616q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr17	17p	24000000	10910000	-0.1155247699358387	0.45458333333333334	18	Segmental	Loss	chr1717p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr17	17q	57195210	26140000	0.6564729043611324	0.4570312793676254	40	Segmental	Gain	chr1717q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr18	18p	17200000	520000	-0.4072500961538461	0.030232558139534883	3	Segmental	Loss	chr1818p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr18	18q	60877248	17080000	-0.4022740901639344	0.28056458793932343	5	Segmental	Loss	chr1818q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr19	19p	26500000	6780000	0.25473	0.2558490566037736	4	Segmental	Gain	chr1919p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr19	19q	32628983	16050000	-0.36543324548286604	0.4918939704617824	11	Segmental	Loss	chr1919q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr2	2p	93300000	0	0	0	9	Neutral	Neutral	chr22p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr2	2q	149899373	60010000	0.22103489601733042	0.40033523022140993	7	Segmental	Gain	chr22q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr20	20q	35525520	0	0	0	3	Neutral	Neutral	chr2020q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr21	21p	13200000	0	0	0	3	Neutral	Neutral	chr2121p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr21	21q	34929895	0	0	0	2	Neutral	Neutral	chr2121q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr22	22q	36604566	18940000	-0.3562005232312566	0.5174217883091415	25	Segmental	Loss	chr2222q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr3	3p	91000000	0	0	0	3	Neutral	Neutral	chr33p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr3	3q	107022430	17510000	0.3744394437464306	0.1636105627577322	11	Segmental	Gain	chr33q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr4	4p	50400000	540000	-0.247968	0.010714285714285714	6	Segmental	Loss	chr44p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr5	5p	48400000	48380000	-0.3963856428276147	0.9995867768595041	11	Aneuploid	Loss	chr55p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr5	5q	132515260	1740000	-0.4007357471264368	0.013130563227208701	10	Segmental	Loss	chr55q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr6	6p	61000000	5660000	-0.3847446890459364	0.09278688524590165	4	Segmental	Loss	chr66p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr6	6q	110115067	31790000	-0.4026261981755269	0.2886980035166305	15	Segmental	Loss	chr66q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr7	7q	99238663	10880000	0.216588	0.10963468945566104	4	Segmental	Gain	chr77q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr8	8q	100764022	2310000	-0.350454	0.022924849109337855	2	Segmental	Loss	chr88q
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr9	9p	49000000	28440000	-0.47817931610407877	0.5804081632653061	9	Segmental	Loss	chr99p
TCGA-FG-5965-R2	TCGA-FG-5965	Recurrence	chr9	9q	92213431	12410000	-0.3666317550362611	0.1345790940150573	13	Segmental	Loss	chr99q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr1	1p	125000000	0	0	0	3	Neutral	Neutral	chr11p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr1	1q	124250621	0	0	0	3	Neutral	Neutral	chr11q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr10	10q	95334747	220000	0.394951	0.002307658088188979	2	Segmental	Gain	chr1010q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr11	11p	53700000	30560000	-0.6247587447643979	0.5690875232774674	43	Segmental	Loss	chr1111p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr11	11q	81306516	0	0	0	3	Neutral	Neutral	chr1111q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr12	12p	35800000	16400000	0.1559020945121951	0.4581005586592179	7	Segmental	Gain	chr1212p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr12	12q	98051895	1230000	-0.313923	0.012544377648183138	2	Segmental	Loss	chr1212q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr14	14q	89749540	0	0	0	2	Neutral	Neutral	chr1414q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr15	15q	83531392	2200000	0.8969219999999999	0.026337403787069655	3	Segmental	Gain	chr1515q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr16	16p	36600000	1190000	-0.7646066554621849	0.032513661202185795	4	Segmental	Loss	chr1616p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr17	17p	24000000	60000	-0.23106300000000002	0.0025	44	Segmental	Loss	chr1717p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr17	17q	57195210	90000	0.305134	0.0015735583451831018	5	Segmental	Gain	chr1717q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr19	19p	26500000	0	0	0	3	Neutral	Neutral	chr1919p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr19	19q	32628983	16080000	-0.6354365180348258	0.49281339844395394	22	Segmental	Loss	chr1919q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr2	2q	149899373	0	0	0	2	Neutral	Neutral	chr22q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr21	21p	13200000	0	0	0	3	Neutral	Neutral	chr2121p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr3	3q	107022430	0	0	0	2	Neutral	Neutral	chr33q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr5	5p	48400000	48230000	-0.626246727970143	0.9964876033057851	45	Aneuploid	Loss	chr55p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr5	5q	132515260	1090000	-0.36944499999999997	0.008225467768768669	5	Segmental	Loss	chr55q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr6	6p	61000000	4340000	-0.25293499999999997	0.07114754098360655	2	Segmental	Loss	chr66p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr7	7q	99238663	97220000	0.2704941237399712	0.9796585026543536	4	Aneuploid	Gain	chr77q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr8	8q	100764022	2260000	-0.230681	0.022428640254157382	2	Segmental	Loss	chr88q
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr9	9p	49000000	28430000	-0.6808788884980654	0.580204081632653	33	Segmental	Loss	chr99p
TCGA-FG-5965-TP	TCGA-FG-5965	Primary	chr9	9q	92213431	3450000	-0.22242299999999998	0.037413205024331	7	Segmental	Loss	chr99q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr1	1p	125000000	0	0	0	3	Neutral	Neutral	chr11p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr1	1q	124250621	0	0	0	3	Neutral	Neutral	chr11q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr13	13q	97269878	8490000	-0.5711936242638398	0.08728293048748349	7	Segmental	Loss	chr1313q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr14	14q	89749540	72420000	-0.3078054371720519	0.8069122137004825	59	Aneuploid	Loss	chr1414q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr15	15q	83531392	0	0	0	3	Neutral	Neutral	chr1515q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr16	16p	36600000	0	0	0	3	Neutral	Neutral	chr1616p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr17	17q	57195210	110000	0.654701	0.0019232379774460134	3	Segmental	Gain	chr1717q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr19	19p	26500000	0	0	0	3	Neutral	Neutral	chr1919p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr19	19q	32628983	25740000	-0.5912064055944055	0.788869208703195	35	Segmental	Loss	chr1919q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr21	21p	13200000	190000	-0.240769	0.014393939393939395	4	Segmental	Loss	chr2121p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr3	3p	91000000	0	0	0	2	Neutral	Neutral	chr33p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr4	4p	50400000	0	0	0	2	Neutral	Neutral	chr44p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr6	6p	61000000	810000	-0.49747870370370373	0.013278688524590163	17	Segmental	Loss	chr66p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr6	6q	110115067	108780000	-0.589671619599191	0.987875710051559	115	Aneuploid	Loss	chr66q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr8	8p	45600000	5700000	0.39847	0.125	2	Segmental	Gain	chr88p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr8	8q	100764022	0	0	0	2	Neutral	Neutral	chr88q
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
TCGA-FG-A4MT-R1	TCGA-FG-A4MT	Recurrence	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr1	1p	125000000	0	0	0	3	Neutral	Neutral	chr11p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr1	1q	124250621	0	0	0	3	Neutral	Neutral	chr11q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr12	12p	35800000	0	0	0	2	Neutral	Neutral	chr1212p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr12	12q	98051895	1000000	-0.454322	0.010198681014783039	2	Segmental	Loss	chr1212q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr13	13q	97269878	8490000	-0.7829993875147232	0.08728293048748349	15	Segmental	Loss	chr1313q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr14	14q	89749540	47160000	-0.8602975788804071	0.5254623032051194	96	Segmental	Loss	chr1414q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr15	15q	83531392	0	0	0	3	Neutral	Neutral	chr1515q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr16	16p	36600000	0	0	0	3	Neutral	Neutral	chr1616p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr17	17q	57195210	110000	0.654786	0.0019232379774460134	3	Segmental	Gain	chr1717q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr19	19p	26500000	0	0	0	2	Neutral	Neutral	chr1919p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr19	19q	32628983	25680000	-0.8750954602803738	0.7870303527388518	86	Segmental	Loss	chr1919q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr21	21p	13200000	190000	-0.27492	0.014393939393939395	4	Segmental	Loss	chr2121p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr6	6p	61000000	810000	-0.7507364444444444	0.013278688524590163	6	Segmental	Loss	chr66p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr6	6q	110115067	108500000	-0.880799032718894	0.9853329154310917	308	Aneuploid	Loss	chr66q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr8	8p	45600000	5760000	0.4899016440972222	0.12631578947368421	4	Segmental	Gain	chr88p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr8	8q	100764022	57170000	0.2186418780829106	0.5673652050133529	4	Segmental	Gain	chr88q
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
TCGA-FG-A4MT-TP	TCGA-FG-A4MT	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr1	1p	125000000	0	0	0	4	Neutral	Neutral	chr11p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr1	1q	124250621	0	0	0	5	Neutral	Neutral	chr11q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr12	12q	98051895	1810000	-0.21534699999999998	0.0184596126367573	2	Segmental	Loss	chr1212q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr13	13q	97269878	7240000	-0.20455413259668512	0.07443208677613433	5	Segmental	Loss	chr1313q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr15	15q	83531392	2200000	-0.7984058590909091	0.026337403787069655	4	Segmental	Loss	chr1515q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr16	16p	36600000	0	0	0	3	Neutral	Neutral	chr1616p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr17	17q	57195210	110000	0.413998	0.0019232379774460134	3	Segmental	Gain	chr1717q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr19	19p	26500000	17490000	-0.11231418696397943	0.66	40	Segmental	Loss	chr1919p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr19	19q	32628983	13540000	-0.3968010457902511	0.4149684959534289	38	Segmental	Loss	chr1919q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr21	21p	13200000	0	0	0	4	Neutral	Neutral	chr2121p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr21	21q	34929895	4060000	-0.245223	0.11623281432709717	2	Segmental	Loss	chr2121q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr3	3q	107022430	130000	0.28982899999999995	0.0012146986384069208	3	Segmental	Gain	chr33q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr5	5p	48400000	48380000	-0.20752627883422906	0.9995867768595041	2	Aneuploid	Loss	chr55p
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr5	5q	132515260	119860000	-0.2069094290839312	0.9044996025363419	3	Aneuploid	Loss	chr55q
TCGA-TM-A7CF-R1	TCGA-TM-A7CF	Recurrence	chr6	6p	61000000	46590000	-0.38537491092509124	0.7637704918032787	65	Segmental	Loss	chr66p
