type	chr	Sample_ID	arm.x	arm_size	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	chr_arm	final_average_TL_p75	chr_order	arm.y	final_average_TL_p75_kb	direction	TL_group
INV	chr12	3988	q	97412884	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q	4392.5	12	q	4.3925	Positive	Other
INV	chr12	6265D	p	35911664	2	199.295051	35.911664	0.0556922118674311	5.54959110221125	chr12p	6917	12	p	6.917	Positive	Other
INV	chr12	6265D	q	97412884	5	151.950873	97.412884	0.0513279126403854	1.55986422699486	chr12q	7486	12	q	7.486	Positive	Other
INV	chr12	6266D	p	35911664	5	232.238494	35.911664	0.139230529668578	6.46693770581057	chr12p	4092.5	12	p	4.0925	Positive	Other
INV	chr12	6266D	q	97412884	1	9.5e-05	97.412884	0.0102655825280771	9.75230340167323e-07	chr12q	2331	12	q	2.331	Positive	Other
INV	chr12	6269C	p	35911664	28	666.982094	35.911664	0.779690966144036	18.5728540454154	chr12p	4043.16666666667	12	p	4.04316666666667	Positive	Short TL
INV	chr12	6269C	q	97412884	41	253.555147	97.412884	0.420888883651161	2.60289128694722	chr12q	4918.75	12	q	4.91875	Positive	Short TL
INV	chr12	6277A	p	35911664	3	123.328412	35.911664	0.0835383178011467	3.43421602518892	chr12p	6638.75	12	p	6.63875	Positive	Other
INV	chr12	6277A	q	97412884	3	0.027834	97.412884	0.0307967475842313	0.000285732224086498	chr12q	6703	12	q	6.703	Positive	Other
INV	chr12	6298B	p	35911664	1	99.649021	35.911664	0.0278461059337156	2.77483719495705	chr12p	3916	12	p	3.916	Positive	Other
INV	chr12	6314E	q	97412884	10	10.236164	97.412884	0.102655825280771	0.105080186312932	chr12q	8929	12	q	8.929	Positive	Other
INV	chr12	6324B	p	35911664	2	199.295045	35.911664	0.0556922118674311	5.54959093513461	chr12p	3744.5	12	p	3.7445	Positive	Other
INV	chr12	6324B	q	97412884	3	21.393728	97.412884	0.0307967475842313	0.219619080367234	chr12q	3334	12	q	3.334	Positive	Other
INV	chr12	6365A	p	35911664	2	99.738133	35.911664	0.0556922118674311	2.77731861714901	chr12p	6876	12	p	6.876	Positive	Other
INV	chr12	6365A	q	97412884	2	21.397341	97.412884	0.0205311650561542	0.219656169916908	chr12q	4486.5	12	q	4.4865	Positive	Other
INV	chr12	6414C	p	35911664	2	99.738133	35.911664	0.0556922118674311	2.77731861714901	chr12p	3801.5	12	p	3.8015	Positive	Short TL
INV	chr12	6414C	q	97412884	2	21.374425	97.412884	0.0205311650561542	0.219420923827694	chr12q	3275.25	12	q	3.27525	Positive	Short TL
INV	chr12	6423A	q	97412884	2	0.00154	97.412884	0.0205311650561542	1.58089970932387e-05	chr12q	5828	12	q	5.828	Positive	Other
INV	chr12	6439C	p	35911664	3	99.741232	35.911664	0.0835383178011467	2.7774049122313	chr12p	2460	12	p	2.46	Positive	Other
INV	chr12	6439C	q	97412884	73	1996.01747	97.412884	0.749387524549627	20.4902820657686	chr12q	6020.5	12	q	6.0205	Positive	Other
INV	chr12	6478A	p	35911664	2	99.738133	35.911664	0.0556922118674311	2.77731861714901	chr12p	3972	12	p	3.972	Positive	Other
INV	chr12	6478A	q	97412884	1	21.37433	97.412884	0.0102655825280771	0.219419948597354	chr12q	6452.5	12	q	6.4525	Positive	Other
INV	chr12	6483C	p	35911664	2	99.738133	35.911664	0.0556922118674311	2.77731861714901	chr12p	5712.5	12	p	5.7125	Positive	Other
INV	chr12	6483C	q	97412884	5	25.303693	97.412884	0.0513279126403854	0.259757148756626	chr12q	3204	12	q	3.204	Positive	Other
INV	chr12	6500D	p	35911664	1	99.649021	35.911664	0.0278461059337156	2.77483719495705	chr12p	6425.5	12	p	6.4255	Positive	Other
INV	chr12	6500D	q	97412884	3	0.008434	97.412884	0.0307967475842313	8.65799230418022e-05	chr12q	6895.5	12	q	6.8955	Positive	Other
INV	chr12	6605D	p	35911664	3	199.384157	35.911664	0.0835383178011467	5.55207235732658	chr12p	6821.16666666667	12	p	6.82116666666667	Positive	Other
INV	chr12	6605D	q	97412884	1	21.37433	97.412884	0.0102655825280771	0.219419948597354	chr12q	3801.25	12	q	3.80125	Positive	Other
INV	chr13	3188	q	97043744	9	343.914824	97.043744	0.092741681524571	3.54391545322077	chr13q	3465	13	q	3.465	Positive	Short TL
INV	chr13	3988	q	97043744	1	1e-06	97.043744	0.0103046312805079	1.03046312805079e-08	chr13q	5875.33333333333	13	q	5.87533333333333	Positive	Other
INV	chr13	6265D	q	97043744	6	149.799916	97.043744	0.0618277876830473	1.54363290023105	chr13q	11754	13	q	11.754	Positive	Other
INV	chr13	6269C	q	97043744	54	207.883737	97.043744	0.556450089147426	2.14216525899908	chr13q	5219	13	q	5.219	Positive	Short TL
INV	chr13	6277A	q	97043744	12	204.098791	97.043744	0.123655575366095	2.10316278605244	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
INV	chr13	6285B	q	97043744	1	0.002554	97.043744	0.0103046312805079	2.63180282904172e-05	chr13q	4999.5	13	q	4.9995	Positive	Short TL
INV	chr13	6298B	q	97043744	1	0.002554	97.043744	0.0103046312805079	2.63180282904172e-05	chr13q	5124.5	13	q	5.1245	Positive	Other
INV	chr13	6314E	q	97043744	13	0.014204	97.043744	0.133960206646603	0.000146366982708334	chr13q	3436	13	q	3.436	Positive	Other
INV	chr13	6365A	q	97043744	1	0.002454	97.043744	0.0103046312805079	2.52875651623664e-05	chr13q	6328.5	13	q	6.3285	Positive	Other
INV	chr13	6439C	q	97043744	1	35.851881	97.043744	0.0103046312805079	0.369440414417647	chr13q	8785	13	q	8.785	Positive	Other
INV	chr13	6478A	q	97043744	2	0.020662	97.043744	0.0206092625610158	0.000212914291517854	chr13q	7644.5	13	q	7.6445	Positive	Other
INV	chr14	3188	q	89761231	36	753.505942	89.761231	0.401064018384507	8.39455891597565	chr14q	2626	14	q	2.626	Positive	Short TL
INV	chr14	3988	q	89761231	1	1e-06	89.761231	0.0111406671773474	1.11406671773474e-08	chr14q	5690.33333333333	14	q	5.69033333333333	Positive	Other
INV	chr14	6265D	q	89761231	2	1.69031	89.761231	0.0222813343546948	0.0188311811365421	chr14q	6329	14	q	6.329	Positive	Other
INV	chr14	6266D	p	11400261	1	0.005741	11.400261	0.0877172899813434	0.000503584961782892	chr14p	3688.75	14	p	3.68875	Positive	Other
INV	chr14	6269C	q	89761231	48	155.762731	89.761231	0.534752024512676	1.7353007447057	chr14q	2039	14	q	2.039	Positive	Short TL
INV	chr14	6277A	p	11400261	1	0.000565	11.400261	0.0877172899813434	4.9560268839459e-05	chr14p	9466	14	p	9.466	Positive	Other
INV	chr14	6314E	q	89761231	11	0.008821	89.761231	0.122547338950822	9.82718251713816e-05	chr14q	4851	14	q	4.851	Positive	Other
INV	chr14	6436B	p	11400261	1	0.005741	11.400261	0.0877172899813434	0.000503584961782892	chr14p	9276	14	p	9.276	Positive	Other
INV	chr14	6483C	q	89761231	1	0.000599	89.761231	0.0111406671773474	6.67325963923111e-06	chr14q	4236	14	q	4.236	Positive	Other
INV	chr15	3188	q	82566565	6	110.794353	82.566565	0.0726686401450757	1.34187916137725	chr15q	1874	15	q	1.874	Negative	Short TL
INV	chr15	6265D	q	82566565	7	121.41874	82.566565	0.084780080169255	1.47055578732142	chr15q	5971	15	q	5.971	Negative	Other
INV	chr15	6269C	p	17186630	1	0.002031	17.18663	0.0581847633887504	0.000118173254442552	chr15p	6771.66666666667	15	p	6.77166666666667	Positive	Short TL
INV	chr15	6269C	q	82566565	22	69.930158	82.566565	0.266451680531944	0.846954914498381	chr15q	3138.5	15	q	3.1385	Negative	Short TL
INV	chr15	6298B	q	82566565	1	0.002311	82.566565	0.0121114400241793	2.79895378958783e-05	chr15q	3357	15	q	3.357	Negative	Other
INV	chr15	6324B	q	82566565	3	34.590579	82.566565	0.0363343200725378	0.418941722960135	chr15q	7624	15	q	7.624	Negative	Other
INV	chr15	6365A	q	82566565	4	17.389922	82.566565	0.0484457600967171	0.210616997328156	chr15q	3267.75	15	q	3.26775	Negative	Other
INV	chr16	2436A	q	59491471	1	0.000432	59.491471	0.01680913218636	7.2615451045075e-06	chr16q	5979	16	q	5.979	Negative	Other
INV	chr16	3188	p	36838903	4	244.95348	36.838903	0.108580866265209	6.64931526326938	chr16p	2958	16	p	2.958	Positive	Short TL
INV	chr16	3188	q	59491471	3	45.652157	59.491471	0.0504273965590799	0.767373141605458	chr16q	2897.5	16	q	2.8975	Negative	Short TL
INV	chr16	3988	p	36838903	3	3e-06	36.838903	0.0814356496989066	8.14356496989066e-08	chr16p	6043.5	16	p	6.0435	Positive	Other
INV	chr16	6265D	p	36838903	2	0.161304	36.838903	0.0542904331326044	0.00437863201301081	chr16p	9536	16	p	9.536	Positive	Other
INV	chr16	6265D	q	59491471	1	0.000663	59.491471	0.01680913218636	1.11444546395567e-05	chr16q	4782.5	16	q	4.7825	Negative	Other
INV	chr16	6266D	q	59491471	2	0.001095	59.491471	0.0336182643727199	1.84059997440642e-05	chr16q	12000.5	16	q	12.0005	Negative	Other
INV	chr16	6269C	p	36838903	13	153.18737	36.838903	0.352887815361929	4.15830433387227	chr16p	4978.75	16	p	4.97875	Positive	Short TL
INV	chr16	6269C	q	59491471	21	36.607755	59.491471	0.352991775913559	0.61534459284088	chr16q	4368.75	16	q	4.36875	Negative	Short TL
INV	chr16	6277A	q	59491471	1	0.000663	59.491471	0.01680913218636	1.11444546395567e-05	chr16q	187	16	q	0.187	Negative	Other
INV	chr16	6285B	q	59491471	2	0.001095	59.491471	0.0336182643727199	1.84059997440642e-05	chr16q	3144.5	16	q	3.1445	Negative	Short TL
INV	chr16	6298B	q	59491471	1	0.000432	59.491471	0.01680913218636	7.2615451045075e-06	chr16q	6612.25	16	q	6.61225	Negative	Other
INV	chr16	6314E	p	36838903	6	96.649611	36.838903	0.162871299397813	2.62357462164386	chr16p	5846	16	p	5.846	Positive	Other
INV	chr16	6324B	q	59491471	1	0.000432	59.491471	0.01680913218636	7.2615451045075e-06	chr16q	4127	16	q	4.127	Negative	Other
INV	chr16	6365A	q	59491471	2	0.001095	59.491471	0.0336182643727199	1.84059997440642e-05	chr16q	4518.5	16	q	4.5185	Negative	Other
INV	chr16	6414C	q	59491471	1	0.000663	59.491471	0.01680913218636	1.11444546395567e-05	chr16q	4629	16	q	4.629	Negative	Short TL
INV	chr16	6423A	q	59491471	1	0.365654	59.491471	0.01680913218636	0.00614632642047126	chr16q	3933	16	q	3.933	Negative	Other
INV	chr16	6436B	p	36838903	1	0.115882	36.838903	0.0271452165663022	0.00314564198613623	chr16p	5973	16	p	5.973	Positive	Other
INV	chr16	6439C	p	36838903	1	0.115882	36.838903	0.0271452165663022	0.00314564198613623	chr16p	7114	16	p	7.114	Positive	Other
INV	chr16	6439C	q	59491471	1	0.000663	59.491471	0.01680913218636	1.11444546395567e-05	chr16q	7530.5	16	q	7.5305	Negative	Other
INV	chr16	6478A	q	59491471	1	0.000432	59.491471	0.01680913218636	7.2615451045075e-06	chr16q	4328.83333333333	16	q	4.32883333333333	Negative	Other
INV	chr16	6500D	q	59491471	2	0.001095	59.491471	0.0336182643727199	1.84059997440642e-05	chr16q	4864	16	q	4.864	Negative	Other
INV	chr17	2436A	q	58587218	1	0.045449	58.587218	0.017068569461687	0.000775749413464213	chr17q	4601.5	17	q	4.6015	Positive	Other
INV	chr17	3188	p	25689679	4	120.812821	25.689679	0.155704553567991	4.70277658977366	chr17p	2353	17	p	2.353	Positive	Short TL
INV	chr17	3188	q	58587218	8	89.792422	58.587218	0.136548555693496	1.53262819204011	chr17q	2825.75	17	q	2.82575	Positive	Short TL
INV	chr17	3988	p	25689679	2	2e-06	25.689679	0.0778522767839956	7.78522767839956e-08	chr17p	4594	17	p	4.594	Positive	Other
INV	chr17	6265D	p	25689679	3	72.103073	25.689679	0.116778415175993	2.80669419808632	chr17p	3477.16666666667	17	p	3.47716666666667	Positive	Other
INV	chr17	6265D	q	58587218	3	27.512148	58.587218	0.0512057083850611	0.469593009178214	chr17q	4720	17	q	4.72	Positive	Other
INV	chr17	6269C	p	25689679	11	161.279845	25.689679	0.428187522311976	6.27800156630996	chr17p	5390	17	p	5.39	Positive	Short TL
INV	chr17	6269C	q	58587218	9	25.073716	58.587218	0.153617125155183	0.427972463208613	chr17q	5776.25	17	q	5.77625	Positive	Short TL
INV	chr17	6277A	q	58587218	2	8.377448	58.587218	0.034137138923374	0.142991053099671	chr17q	6174	17	q	6.174	Positive	Other
INV	chr17	6285B	q	58587218	1	0.04545	58.587218	0.017068569461687	0.000775766482033675	chr17q	2066	17	q	2.066	Positive	Short TL
INV	chr17	6298B	q	58587218	2	1.520463	58.587218	0.034137138923374	0.025952128329425	chr17q	5845	17	q	5.845	Positive	Other
INV	chr17	6314E	p	25689679	1	0.000135	25.689679	0.0389261383919978	5.2550286829197e-06	chr17p	7325.5	17	p	7.3255	Positive	Other
INV	chr17	6314E	q	58587218	10	0.007017	58.587218	0.17068569461687	0.000119770151912658	chr17q	3068.66666666667	17	q	3.06866666666667	Positive	Other
INV	chr17	6423A	q	58587218	1	1.475014	58.587218	0.017068569461687	0.0251763789159608	chr17q	7706.25	17	q	7.70625	Positive	Other
INV	chr18	3188	p	18449624	4	198.372337	18.449624	0.21680658641065	10.7521073058183	chr18p	2226	18	p	2.226	Negative	Short TL
INV	chr18	3188	q	62092914	4	74.454812	62.092914	0.0644195890049547	1.19908709712029	chr18q	2874.25	18	q	2.87425	Positive	Short TL
INV	chr18	3988	p	18449624	1	1e-06	18.449624	0.0542016466026625	5.42016466026625e-08	chr18p	4387	18	p	4.387	Negative	Other
INV	chr18	6265D	p	18449624	1	37.284651	18.449624	0.0542016466026625	2.02088947720561	chr18p	5908.66666666667	18	p	5.90866666666667	Negative	Other
INV	chr18	6265D	q	62092914	4	38.485698	62.092914	0.0644195890049547	0.619808211932202	chr18q	5959	18	q	5.959	Positive	Other
INV	chr18	6269C	p	18449624	7	16.072413	18.449624	0.379411526218637	0.871151249478038	chr18p	5938	18	p	5.938	Negative	Short TL
INV	chr18	6269C	q	62092914	31	15.055006	62.092914	0.499251814788399	0.242459324746782	chr18q	5185.75	18	q	5.18575	Positive	Short TL
INV	chr18	6277A	p	18449624	1	0.000223	18.449624	0.0542016466026625	1.20869671923937e-05	chr18p	6668.25	18	p	6.66825	Negative	Other
INV	chr18	6277A	q	62092914	1	0.006914	62.092914	0.0161048972512387	0.000111349259595064	chr18q	7351	18	q	7.351	Positive	Other
INV	chr18	6298B	p	18449624	1	0.002945	18.449624	0.0542016466026625	0.000159623849244841	chr18p	3784	18	p	3.784	Negative	Other
INV	chr18	6314E	p	18449624	2	45.206256	18.449624	0.108403293205325	2.45025351194149	chr18p	3521.5	18	p	3.5215	Negative	Other
INV	chr18	6314E	q	62092914	9	0.008046	62.092914	0.144944075261148	0.000129580003283466	chr18q	4951	18	q	4.951	Positive	Other
INV	chr18	6414C	q	62092914	1	0.004199	62.092914	0.0161048972512387	6.76244635579512e-05	chr18q	4061	18	q	4.061	Positive	Short TL
INV	chr18	6605D	q	62092914	1	0.00646	62.092914	0.0161048972512387	0.000104037636243002	chr18q	5330	18	q	5.33	Positive	Other
INV	chr19	3188	p	27792923	2	45.145224	27.792923	0.0719607649760337	1.6243424270272	chr19p	3120.16666666667	19	p	3.12016666666667	Negative	Short TL
INV	chr19	3188	q	33914441	3	17.702877	33.914441	0.0884578932024856	0.521986401014247	chr19q	2957.66666666667	19	q	2.95766666666667	Positive	Short TL
INV	chr19	3988	p	27792923	2	2e-06	27.792923	0.0719607649760337	7.19607649760337e-08	chr19p	2050.75	19	p	2.05075	Negative	Other
INV	chr19	3988	q	33914441	1	1e-06	33.914441	0.0294859644008285	2.94859644008285e-08	chr19q	7326.5	19	q	7.3265	Positive	Other
INV	chr19	6265D	p	27792923	1	5.2e-05	27.792923	0.0359803824880168	1.87097988937687e-06	chr19p	4000	19	p	4	Negative	Other
INV	chr19	6266D	p	27792923	1	0.000296	27.792923	0.0359803824880168	1.0650193216453e-05	chr19p	4961.46428571429	19	p	4.96146428571429	Negative	Other
INV	chr19	6269C	q	33914441	6	22.000568	33.914441	0.176915786404971	0.648707964846008	chr19q	5292	19	q	5.292	Positive	Short TL
INV	chr19	6277A	q	33914441	3	0.002377	33.914441	0.0884578932024856	7.00881373807695e-05	chr19q	2716.5	19	q	2.7165	Positive	Other
INV	chr19	6314E	p	27792923	8	13.64698	27.792923	0.287843059904135	0.491023560206316	chr19p	1579.25	19	p	1.57925	Negative	Other
INV	chr19	6314E	q	33914441	5	22.266215	33.914441	0.147429822004143	0.656540822831195	chr19q	6479.5	19	q	6.4795	Positive	Other
INV	chr19	6365A	p	27792923	2	0.000708	27.792923	0.0719607649760337	2.54741108015159e-05	chr19p	3323	19	p	3.323	Negative	Other
INV	chr19	6500D	p	27792923	2	0.000709	27.792923	0.0719607649760337	2.55100911840039e-05	chr19p	5300	19	p	5.3	Negative	Other
INV	chr2	3188	p	93503283	41	4693.208284	93.503283	0.438487277500192	50.1929786144514	chr2p	3439.25	2	p	3.43925	Negative	Short TL
INV	chr2	3188	q	149193469	24	1014.257513	149.193469	0.160864950462409	6.79827019103631	chr2q	1928	2	q	1.928	Positive	Short TL
INV	chr2	3988	p	93503283	2	2e-06	93.503283	0.0213896232926923	2.13896232926923e-08	chr2p	3395	2	p	3.395	Negative	Other
INV	chr2	6265D	p	93503283	6	310.870403	93.503283	0.0641688698780769	3.32470040650872	chr2p	4845.375	2	p	4.845375	Negative	Other
INV	chr2	6265D	q	149193469	4	165.723218	149.193469	0.0268108250770682	1.11079405225171	chr2q	5738	2	q	5.738	Positive	Other
INV	chr2	6266D	q	149193469	3	0.011947	149.193469	0.0201081188078012	8.00772317989335e-05	chr2q	4364.75	2	q	4.36475	Positive	Other
INV	chr2	6269C	p	93503283	70	4997.175755	93.503283	0.748636815244231	53.4438534634126	chr2p	6108.25	2	p	6.10825	Negative	Short TL
INV	chr2	6269C	q	149193469	75	916.007377	149.193469	0.502702970195029	6.13972838851277	chr2q	3223	2	q	3.223	Positive	Short TL
INV	chr2	6277A	q	149193469	17	307.837188	149.193469	0.11394600657754	2.06334224992114	chr2q	5423.5	2	q	5.4235	Positive	Other
INV	chr2	6285B	p	93503283	2	0.003906	93.503283	0.0213896232926923	4.17739342906281e-05	chr2p	3231.5	2	p	3.2315	Negative	Short TL
INV	chr2	6285B	q	149193469	2	0.004658	149.193469	0.0134054125385341	3.12212058022459e-05	chr2q	3298	2	q	3.298	Positive	Short TL
INV	chr2	6314E	p	93503283	7	251.66778	93.503283	0.074863681524423	2.69153950455408	chr2p	5538	2	p	5.538	Negative	Other
INV	chr2	6314E	q	149193469	16	0.011925	149.193469	0.107243300308273	7.99297722610096e-05	chr2q	3171	2	q	3.171	Positive	Other
INV	chr2	6365A	q	149193469	2	0.002156	149.193469	0.0134054125385341	1.44510347165398e-05	chr2q	7584.5	2	q	7.5845	Positive	Other
INV	chr2	6436B	p	93503283	2	0.003906	93.503283	0.0213896232926923	4.17739342906281e-05	chr2p	5830.5	2	p	5.8305	Negative	Other
INV	chr2	6483C	q	149193469	1	0.000809	149.193469	0.00670270626926705	5.42248937183705e-06	chr2q	3141	2	q	3.141	Positive	Other
INV	chr2	6500D	p	93503283	2	0.003907	93.503283	0.0213896232926923	4.17846291022744e-05	chr2p	4894.75	2	p	4.89475	Negative	Other
INV	chr2	6605D	p	93503283	2	0.025468	93.503283	0.0213896232926923	0.000272375463009144	chr2p	4374	2	p	4.374	Negative	Other
INV	chr20	2436A	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5707.1	20	p	5.7071	Positive	Other
INV	chr20	2436A	q	38197502	1	0.003018	38.197502	0.0261797224331581	7.9010402303271e-05	chr20q	4378.4	20	q	4.3784	Negative	Other
INV	chr20	3188	p	28012753	7	141.688858	28.012753	0.24988618576689	5.05801261304093	chr20p	2923.75	20	p	2.92375	Positive	Short TL
INV	chr20	3188	q	38197502	1	0.008025	38.197502	0.0261797224331581	0.000210092272526093	chr20q	2868.25	20	q	2.86825	Negative	Short TL
INV	chr20	3988	q	38197502	1	1e-06	38.197502	0.0261797224331581	2.61797224331581e-08	chr20q	7025.5	20	q	7.0255	Negative	Other
INV	chr20	6265D	p	28012753	1	0.165488	28.012753	0.0356980265381271	0.00590759501574158	chr20p	5561	20	p	5.561	Positive	Other
INV	chr20	6266D	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	3651.5	20	p	3.6515	Positive	Other
INV	chr20	6269C	p	28012753	9	0.008309	28.012753	0.321282238843144	0.000296614902505298	chr20p	3327.25	20	p	3.32725	Positive	Short TL
INV	chr20	6269C	q	38197502	12	0.01275	38.197502	0.314156669197897	0.000333791461022765	chr20q	5551.5	20	q	5.5515	Negative	Short TL
INV	chr20	6277A	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	8050.5	20	p	8.0505	Positive	Other
INV	chr20	6285B	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	3150.25	20	p	3.15025	Positive	Short TL
INV	chr20	6298B	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5506.5	20	p	5.5065	Positive	Other
INV	chr20	6314E	p	28012753	1	0.000619	28.012753	0.0356980265381271	2.20970784271007e-05	chr20p	6575	20	p	6.575	Positive	Other
INV	chr20	6324B	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	2322	20	p	2.322	Positive	Other
INV	chr20	6365A	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5565	20	p	5.565	Positive	Other
INV	chr20	6365A	q	38197502	2	0.07573	38.197502	0.0523594448663161	0.00198259037986306	chr20q	3471.25	20	q	3.47125	Negative	Other
INV	chr20	6414C	p	28012753	1	0.165488	28.012753	0.0356980265381271	0.00590759501574158	chr20p	3327.66666666667	20	p	3.32766666666667	Positive	Short TL
INV	chr20	6423A	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5568.75	20	p	5.56875	Positive	Other
INV	chr20	6436B	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	4867.33333333333	20	p	4.86733333333333	Positive	Other
INV	chr20	6439C	p	28012753	1	0.165488	28.012753	0.0356980265381271	0.00590759501574158	chr20p	3438	20	p	3.438	Positive	Other
INV	chr20	6478A	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5495	20	p	5.495	Positive	Other
INV	chr20	6483C	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	4762.25	20	p	4.76225	Positive	Other
INV	chr20	6500D	p	28012753	1	0.165488	28.012753	0.0356980265381271	0.00590759501574158	chr20p	6467.5	20	p	6.4675	Positive	Other
INV	chr20	6605D	p	28012753	2	0.166107	28.012753	0.0713960530762542	0.00592969209416868	chr20p	5215	20	p	5.215	Positive	Other
INV	chr20	6605D	q	38197502	2	21.135962	38.197502	0.0523594448663161	0.553333618517776	chr20q	4242.75	20	q	4.24275	Negative	Other
INV	chr21	3188	q	33956153	2	0.429795	33.956153	0.0588994872298991	0.0126573525569872	chr21q	3706	21	q	3.706	Negative	Short TL
INV	chr21	3988	q	33956153	4	4e-06	33.956153	0.117798974459798	1.17798974459798e-07	chr21q	9040.5	21	q	9.0405	Negative	Other
INV	chr21	6265D	q	33956153	2	5.663396	33.956153	0.0588994872298991	0.166785560189931	chr21q	6390	21	q	6.39	Negative	Other
INV	chr21	6266D	q	33956153	1	5.662169	33.956153	0.0294497436149496	0.166749425354515	chr21q	7273	21	q	7.273	Negative	Other
INV	chr21	6269C	q	33956153	14	5.679959	33.956153	0.412296410609294	0.167273336293425	chr21q	2735	21	q	2.735	Negative	Short TL
INV	chr21	6277A	q	33956153	4	5.66603	33.956153	0.117798974459798	0.166863130814613	chr21q	4477	21	q	4.477	Negative	Other
INV	chr21	6285B	q	33956153	1	0.001039	33.956153	0.0294497436149496	3.05982836159326e-05	chr21q	2966.5	21	q	2.9665	Negative	Short TL
INV	chr21	6314E	q	33956153	5	5.664816	33.956153	0.147248718074748	0.166827378825864	chr21q	4443	21	q	4.443	Negative	Other
INV	chr21	6324B	q	33956153	2	0.001639	33.956153	0.0588994872298991	4.82681297849023e-05	chr21q	4380	21	q	4.38	Negative	Other
INV	chr21	6365A	q	33956153	1	0.001039	33.956153	0.0294497436149496	3.05982836159326e-05	chr21q	4637.66666666667	21	q	4.63766666666667	Negative	Other
INV	chr21	6414C	q	33956153	1	0.001039	33.956153	0.0294497436149496	3.05982836159326e-05	chr21q	3218	21	q	3.218	Negative	Short TL
INV	chr21	6423A	q	33956153	1	0.001039	33.956153	0.0294497436149496	3.05982836159326e-05	chr21q	2922	21	q	2.922	Negative	Other
INV	chr21	6436B	q	33956153	1	0.001039	33.956153	0.0294497436149496	3.05982836159326e-05	chr21q	3587	21	q	3.587	Negative	Other
INV	chr21	6439C	q	33956153	2	5.663208	33.956153	0.0588994872298991	0.166780023638131	chr21q	3747	21	q	3.747	Negative	Other
INV	chr21	6478A	q	33956153	2	5.663208	33.956153	0.0588994872298991	0.166780023638131	chr21q	6340	21	q	6.34	Negative	Other
INV	chr21	6483C	q	33956153	3	13.671623	33.956153	0.0883492308448487	0.402625792150247	chr21q	8830	21	q	8.83	Negative	Other
INV	chr21	6605D	q	33956153	1	0.000941	33.956153	0.0294497436149496	2.77122087416675e-05	chr21q	7687	21	q	7.687	Negative	Other
INV	chr22	2436A	q	37075304	1	0.021349	37.075304	0.0269721321772574	0.000575828049852268	chr22q	7070.1	22	q	7.0701	Positive	Other
INV	chr22	3188	p	14249622	1	32.706327	14.249622	0.070177300141716	2.29524172641211	chr22p	2627.8	22	p	2.6278	Positive	Short TL
INV	chr22	3188	q	37075304	3	19.935616	37.075304	0.0809163965317722	0.537706069787047	chr22q	2676	22	q	2.676	Positive	Short TL
INV	chr22	3988	p	14249622	1	1e-06	14.249622	0.070177300141716	7.0177300141716e-08	chr22p	8358	22	p	8.358	Positive	Other
INV	chr22	6265D	p	14249622	1	9.068107	14.249622	0.070177300141716	0.636375266656196	chr22p	5696	22	p	5.696	Positive	Other
INV	chr22	6265D	q	37075304	2	0.022674	37.075304	0.0539442643545148	0.000611566124987134	chr22q	8057.5	22	q	8.0575	Positive	Other
INV	chr22	6266D	q	37075304	2	0.027564	37.075304	0.0539442643545148	0.000743459851333923	chr22q	8680	22	q	8.68	Positive	Other
INV	chr22	6269C	q	37075304	10	14.907161	37.075304	0.269721321772574	0.402077916879657	chr22q	3979	22	q	3.979	Positive	Short TL
INV	chr22	6277A	q	37075304	1	0.021349	37.075304	0.0269721321772574	0.000575828049852268	chr22q	5396.75	22	q	5.39675	Positive	Other
INV	chr22	6298B	q	37075304	1	0.021349	37.075304	0.0269721321772574	0.000575828049852268	chr22q	5574.5	22	q	5.5745	Positive	Other
INV	chr22	6314E	q	37075304	6	0.004212	37.075304	0.161832793063544	0.000113606620730608	chr22q	4374.5	22	q	4.3745	Positive	Other
INV	chr22	6414C	q	37075304	2	0.027564	37.075304	0.0539442643545148	0.000743459851333923	chr22q	3356.5	22	q	3.3565	Positive	Short TL
INV	chr22	6500D	p	14249622	1	4.846499	14.249622	0.070177300141716	0.340114214959527	chr22p	4768	22	p	4.768	Positive	Other
INV	chr22	6500D	q	37075304	1	0.021349	37.075304	0.0269721321772574	0.000575828049852268	chr22q	3249.5	22	q	3.2495	Positive	Other
INV	chr22	6605D	q	37075304	1	0.021349	37.075304	0.0269721321772574	0.000575828049852268	chr22q	3118	22	q	3.118	Positive	Other
