filename	chr	Arm	type	arm_size	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6439C	chr15	q	DEL	82566565	776	0.412144	82.566565	9.39847745876312	0.00499165733732534	chr15q
6439C	chr15	q	DUP	82566565	8	0.049256	82.566565	0.0968915201934342	0.000596561089830975	chr15q
6439C	chr15	q	INS	82566565	760	0.00076	82.566565	9.20469441837625	9.20469441837625e-06	chr15q
6439C	chr16	p	DEL	36838903	1084	0.576644	36.838903	29.4254147578716	0.0156531262616588	chr16p
6439C	chr16	p	DUP	36838903	8	0.00736	36.838903	0.217161732530418	0.000199788793927984	chr16p
6439C	chr16	p	INS	36838903	1016	0.001016	36.838903	27.579540031363	2.7579540031363e-05	chr16p
6439C	chr16	p	INV	36838903	8	0.005296	36.838903	0.217161732530418	0.000143761066935136	chr16p
6439C	chr16	q	DEL	59491471	1084	0.576644	59.491471	18.2210992900142	0.00969288522047135	chr16q
6439C	chr16	q	DUP	59491471	8	0.00736	59.491471	0.13447305749088	0.000123715212891609	chr16q
6439C	chr16	q	INS	59491471	1016	0.001016	59.491471	17.0780783013417	1.70780783013417e-05	chr16q
6439C	chr16	q	INV	59491471	8	0.005296	59.491471	0.13447305749088	8.90211640589623e-05	chr16q
6439C	chr17	p	DEL	25689679	1196	155.248976	25.689679	46.5556615168294	6.04324312499195	chr17p
6439C	chr17	p	INS	25689679	1028	0.001028	25.689679	40.0160702669737	4.00160702669737e-05	chr17p
6439C	chr17	q	DEL	58587218	1196	155.248976	58.587218	20.4140090761777	2.64987793071178	chr17q
6439C	chr17	q	INS	58587218	1028	0.001028	58.587218	17.5464894066143	1.75464894066143e-05	chr17q
6439C	chr18	p	DEL	18449624	912	0.399308	18.449624	49.4319017016282	0.0216431511016159	chr18p
6439C	chr18	p	DUP	18449624	12	0.056408	18.449624	0.65041975923195	0.00305740648156298	chr18p
6439C	chr18	p	INS	18449624	908	0.000908	18.449624	49.2150951152175	4.92150951152175e-05	chr18p
6439C	chr18	q	DEL	62092914	912	0.399308	62.092914	14.6876662931297	0.00643081431159762	chr18q
6439C	chr18	q	DUP	62092914	12	0.056408	62.092914	0.193258767014864	0.000908445044147872	chr18q
6439C	chr18	q	INS	62092914	908	0.000908	62.092914	14.6232467041247	1.46232467041247e-05	chr18q
6439C	chr19	p	DEL	27792923	1092	0.607256	27.792923	39.2905776769144	0.0218493031481431	chr19p
6439C	chr19	p	DUP	27792923	20	0.164004	27.792923	0.719607649760337	0.00590092664956471	chr19p
6439C	chr19	p	INS	27792923	1060	0.00106	27.792923	38.1392054372978	3.81392054372978e-05	chr19p
6439C	chr19	q	DEL	33914441	1092	0.607256	33.914441	32.1986731257048	0.0179055287981895	chr19q
6439C	chr19	q	DUP	33914441	20	0.164004	33.914441	0.589719288016571	0.00483581610559349	chr19q
6439C	chr19	q	INS	33914441	1060	0.00106	33.914441	31.2551222648783	3.12551222648783e-05	chr19q
6439C	chr2	p	DEL	93503283	2524	1.615392	93.503283	26.9937045953777	0.0172763131750144	chr2p
6439C	chr2	p	DUP	93503283	28	0.161776	93.503283	0.299454726097692	0.00173016384889929	chr2p
6439C	chr2	p	INS	93503283	2244	0.002244	93.503283	23.9991573344008	2.39991573344008e-05	chr2p
6439C	chr2	q	DEL	149193469	2524	1.615392	149.193469	16.91763062363	0.0108274980857238	chr2q
6439C	chr2	q	DUP	149193469	28	0.161776	149.193469	0.187675775539478	0.00108433700941695	chr2q
6439C	chr2	q	INS	149193469	2244	0.002244	149.193469	15.0408728682353	1.50408728682353e-05	chr2q
6439C	chr20	p	DEL	28012753	892	0.990304	28.012753	31.8426396720094	0.0353518984728134	chr20p
6439C	chr20	p	INS	28012753	868	0.000868	28.012753	30.9858870350943	3.09858870350943e-05	chr20p
6439C	chr20	q	DEL	38197502	892	0.990304	38.197502	23.352312410377	0.0259258838444462	chr20q
6439C	chr20	q	INS	38197502	868	0.000868	38.197502	22.7239990719812	2.27239990719812e-05	chr20q
6439C	chr21	p	DEL	11134529	652	1.134468	11.134529	58.556585554719	0.101887381136643	chr21p
6439C	chr21	p	DUP	11134529	8	135.224264	11.134529	0.718485712327841	12.144587705506	chr21p
6439C	chr21	p	INS	11134529	640	0.00064	11.134529	57.4788569862273	5.74788569862273e-05	chr21p
6439C	chr21	q	DEL	33956153	652	1.134468	33.956153	19.2012328369471	0.0334097917393646	chr21q
6439C	chr21	q	DUP	33956153	8	135.224264	33.956153	0.235597948919596	3.98231990532025	chr21q
6439C	chr21	q	INS	33956153	640	0.00064	33.956153	18.8478359135677	1.88478359135677e-05	chr21q
6439C	chr22	p	DEL	14249622	736	0.613416	14.249622	51.650492904303	0.0430478787437309	chr22p
6439C	chr22	p	DUP	14249622	12	0.850904	14.249622	0.842127601700592	0.0597141453997867	chr22p
6439C	chr22	p	INS	14249622	680	0.00068	14.249622	47.7205640963669	4.77205640963669e-05	chr22p
6439C	chr22	q	DEL	37075304	736	0.613416	37.075304	19.8514892824614	0.0165451374316445	chr22q
6439C	chr22	q	DUP	37075304	12	0.850904	37.075304	0.323665586127089	0.022950695158157	chr22q
6439C	chr22	q	INS	37075304	680	0.00068	37.075304	18.341049880535	1.8341049880535e-05	chr22q
6439C	chr3	p	DEL	94076514	1672	2.772604	94.076514	17.7727673880433	0.0294717978176785	chr3p
6439C	chr3	p	DUP	94076514	16	0.76936	94.076514	0.170074329072185	0.00817802411343601	chr3p
6439C	chr3	p	INS	94076514	1656	0.001656	94.076514	17.6026930589711	1.76026930589711e-05	chr3p
6439C	chr3	q	DEL	107029434	1672	2.772604	107.029434	15.6218708958136	0.0259050608452251	chr3q
6439C	chr3	q	DUP	107029434	16	0.76936	107.029434	0.149491587519747	0.00718830298588704	chr3q
6439C	chr3	q	INS	107029434	1656	0.001656	107.029434	15.4723793082938	1.54723793082938e-05	chr3q
6439C	chr4	p	DEL	52452474	2080	1.739784	52.452474	39.6549455417489	0.0331687691223106	chr4p
6439C	chr4	p	DUP	52452474	20	0.115984	52.452474	0.381297553286047	0.00221122077101644	chr4p
6439C	chr4	p	INS	52452474	2092	0.002092	52.452474	39.8837240737205	3.98837240737205e-05	chr4p
6439C	chr4	q	DEL	141122471	2080	1.739784	141.122471	14.7389709467318	0.0123281854949946	chr4q
6439C	chr4	q	DUP	141122471	20	0.115984	141.122471	0.141720874487806	0.000821867695329683	chr4q
6439C	chr4	q	INS	141122471	2092	0.002092	141.122471	14.8240034714245	1.48240034714245e-05	chr4q
6439C	chr5	p	DEL	48317879	1760	1.457592	48.317879	36.4254399494647	0.0301667215152387	chr5p
6439C	chr5	p	DUP	48317879	28	0.105776	48.317879	0.579495635559665	0.00218916894096283	chr5p
6439C	chr5	p	INS	48317879	1748	0.001748	48.317879	36.177084677082	3.6177084677082e-05	chr5p
6439C	chr5	q	DEL	133727560	1760	1.457592	133.72756	13.1610866152048	0.0108997128191077	chr5q
6439C	chr5	q	DUP	133727560	28	0.105776	133.72756	0.209380923423713	0.00079098130557381	chr5q
6439C	chr5	q	INS	133727560	1748	0.001748	133.72756	13.0713519337375	1.30713519337375e-05	chr5q
6439C	chr6	p	DEL	59672548	1980	7.588036	59.672548	33.181086887726	0.127161253446057	chr6p
6439C	chr6	p	DUP	59672548	12	0.102876	59.672548	0.201097496289248	0.00172400883568773	chr6p
6439C	chr6	p	INS	59672548	1904	0.001904	59.672548	31.9074694112274	3.19074694112274e-05	chr6p
6439C	chr6	q	DEL	112454080	1980	7.588036	112.45408	17.6071868624064	0.0674767513993267	chr6q
6439C	chr6	q	DUP	112454080	12	0.102876	112.45408	0.106710223408524	0.000914826745281274	chr6q
6439C	chr6	q	INS	112454080	1904	0.001904	112.45408	16.9313554474858	1.69313554474858e-05	chr6q
6439C	chr7	p	DEL	62064435	1948	1.66032	62.064435	31.3867354145736	0.0267515526404131	chr7p
6439C	chr7	p	DUP	62064435	20	0.056196	62.064435	0.322245743476115	0.000905446090019187	chr7p
6439C	chr7	p	INS	62064435	1932	0.001932	62.064435	31.1289388197927	3.11289388197927e-05	chr7p
6439C	chr7	q	DEL	98502993	1948	1.66032	98.502993	19.7760488353892	0.0168555284406434	chr7q
6439C	chr7	q	DUP	98502993	20	0.056196	98.502993	0.203039515763749	0.000570500431392983	chr7q
6439C	chr7	q	INS	98502993	1932	0.001932	98.502993	19.6136172227782	1.96136172227782e-05	chr7q
6439C	chr8	p	DEL	45270456	1584	1.068004	45.270456	34.989707194467	0.0235916333601764	chr8p
6439C	chr8	p	DUP	45270456	40	726.27764	45.270456	0.883578464506741	16.0430820489195	chr8p
6439C	chr8	p	INS	45270456	1644	0.001644	45.270456	36.3150748912271	3.63150748912271e-05	chr8p
6439C	chr8	p	INV	45270456	8	0.007096	45.270456	0.176715692901348	0.000156746819603496	chr8p
6439C	chr8	q	DEL	100988875	1584	1.068004	100.988875	15.68489598483	0.0105754619011252	chr8q
6439C	chr8	q	DUP	100988875	40	726.27764	100.988875	0.396083231940152	7.19165987342665	chr8q
6439C	chr8	q	INS	100988875	1644	0.001644	100.988875	16.2790208327402	1.62790208327402e-05	chr8q
6439C	chr8	q	INV	100988875	8	0.007096	100.988875	0.0792166463880304	7.02651653461829e-05	chr8q
6439C	chr9	p	DEL	46267185	1268	0.84492	46.267185	27.4060330231891	0.0182617550646317	chr9p
6439C	chr9	p	DUP	46267185	36	1327.871636	46.267185	0.778089265642593	28.7000740589686	chr9p
6439C	chr9	p	INS	46267185	1208	0.001208	46.267185	26.1092175804515	2.61092175804515e-05	chr9p
6439C	chr9	q	DEL	104350062	1268	0.84492	104.350062	12.1514062924083	0.008096976502036	chr9q
6439C	chr9	q	DUP	104350062	36	1327.871636	104.350062	0.344992607670899	12.7251638432184	chr9q
6439C	chr9	q	INS	104350062	1208	0.001208	104.350062	11.5764186129568	1.15764186129568e-05	chr9q
6439C	chrX	p	DEL	59373565	692	0.360068	59.373565	11.6550185255004	0.00606444972606917	chrXp
6439C	chrX	p	INS	59373565	616	0.000616	59.373565	10.3749875891737	1.03749875891737e-05	chrXp
6439C	chrX	q	DEL	94886001	692	0.360068	94.886001	7.29296200395251	0.00379474312549013	chrXq
6439C	chrX	q	INS	94886001	616	0.000616	94.886001	6.49200085900975	6.49200085900975e-06	chrXq
6439C	chrY	p	DEL	10724418	388	0.283828	10.724418	36.179119463639	0.0264655853585714	chrYp
6439C	chrY	p	DUP	10724418	4	0.06312	10.724418	0.372980613027206	0.00588563407356931	chrYp
6439C	chrY	p	INS	10724418	184	0.000184	10.724418	17.1571081992515	1.71571081992515e-05	chrYp
6439C	chrY	q	DEL	51735611	388	0.283828	51.735611	7.49966981157331	0.00548612444144131	chrYq
6439C	chrY	q	DUP	51735611	4	0.06312	51.735611	0.0773161836244671	0.00122004937759409	chrYq
6439C	chrY	q	INS	51735611	184	0.000184	51.735611	3.55654444672549	3.55654444672549e-06	chrYq
6478A	chr1	p	DEL	124048267	2016	2.15648	124.048267	16.2517385269074	0.0173842009417189	chr1p
6478A	chr1	p	DUP	124048267	24	0.0871	124.048267	0.193473077701279	0.000702146044490892	chr1p
6478A	chr1	p	INS	124048267	1960	0.00196	124.048267	15.8003013456044	1.58003013456044e-05	chr1p
6478A	chr1	p	INV	124048267	16	0.01624	124.048267	0.128982051800853	0.000130916782577865	chr1p
6478A	chr1	q	DEL	124339061	2016	2.15648	124.339061	16.2137302934916	0.0173435441980698	chr1q
6478A	chr1	q	DUP	124339061	24	0.0871	124.339061	0.193020598732043	0.000700503922898372	chr1q
6478A	chr1	q	INS	124339061	1960	0.00196	124.339061	15.7633488964502	1.57633488964502e-05	chr1q
6478A	chr1	q	INV	124339061	16	0.01624	124.339061	0.128680399154695	0.000130610605142016	chr1q
6478A	chr10	p	DEL	40649191	1512	0.854356	40.649191	37.1963122218103	0.0210177860612281	chr10p
6478A	chr10	p	DUP	40649191	44	34.877576	40.649191	1.08243236624316	0.85801402542058	chr10p
6478A	chr10	p	INS	40649191	1428	0.001428	40.649191	35.1298504317097	3.51298504317097e-05	chr10p
6478A	chr10	q	DEL	94108943	1512	0.854356	94.108943	16.0664858386519	0.00907837207352334	chr10q
6478A	chr10	q	DUP	94108943	44	34.877576	94.108943	0.467543238690929	0.370608519107477	chr10q
6478A	chr10	q	INS	94108943	1428	0.001428	94.108943	15.1739032920601	1.51739032920601e-05	chr10q
6478A	chr11	p	DEL	52743313	1312	1.107972	52.743313	24.8751912872822	0.0210068715251164	chr11p
6478A	chr11	p	DUP	52743313	4	0.00992	52.743313	0.07583899782708	0.000188080714611158	chr11p
6478A	chr11	p	INS	52743313	1220	0.00122	52.743313	23.1308943372594	2.31308943372594e-05	chr11p
6478A	chr11	q	DEL	82384456	1312	1.107972	82.384456	15.9253342645122	0.0134487991278355	chr11q
6478A	chr11	q	DUP	82384456	4	0.00992	82.384456	0.0485528483674153	0.00012041106395119	chr11q
6478A	chr11	q	INS	82384456	1220	0.00122	82.384456	14.8086187520617	1.48086187520617e-05	chr11q
6478A	chr12	p	DEL	35911664	1532	0.914304	35.911664	42.6602342904523	0.0254598060396199	chr12p
6478A	chr12	p	DUP	35911664	32	2.777984	35.911664	0.891075389878898	0.0773560367461669	chr12p
6478A	chr12	p	INS	35911664	1560	0.00156	35.911664	43.4399252565963	4.34399252565963e-05	chr12p
6478A	chr12	q	DEL	97412884	1532	0.914304	97.412884	15.7268724330141	0.00938586316775099	chr12q
6478A	chr12	q	DUP	97412884	32	2.777984	97.412884	0.328498640898467	0.0285176240136777	chr12q
6478A	chr12	q	INS	97412884	1560	0.00156	97.412884	16.0143087438003	1.60143087438003e-05	chr12q
6478A	chr13	p	DEL	16522942	1180	0.508964	16.522942	71.4158531815944	0.0308034731345059	chr13p
6478A	chr13	p	DUP	16522942	8	0.000884	16.522942	0.48417527580742	5.35013679767199e-05	chr13p
6478A	chr13	p	INS	16522942	1084	0.001084	16.522942	65.6057498719054	6.56057498719054e-05	chr13p
6478A	chr13	q	DEL	97043744	1180	0.508964	97.043744	12.1594649109993	0.00524468635505242	chr13q
6478A	chr13	q	DUP	97043744	8	0.000884	97.043744	0.0824370502440631	9.10929405196898e-06	chr13q
6478A	chr13	q	INS	97043744	1084	0.001084	97.043744	11.1702203080706	1.11702203080706e-05	chr13q
6478A	chr14	p	DEL	11400261	992	0.687372	11.400261	87.0155516614927	0.060294409049056	chr14p
6478A	chr14	p	DUP	11400261	12	0.029604	11.400261	1.05260747977612	0.00259678265260769	chr14p
6478A	chr14	p	INS	11400261	748	0.000748	11.400261	65.6125329060449	6.56125329060449e-05	chr14p
6478A	chr14	q	DEL	89761231	992	0.687372	89.761231	11.0515418399286	0.00765778267902765	chr14q
6478A	chr14	q	DUP	89761231	12	0.029604	89.761231	0.133688006128169	0.000329808311118193	chr14q
6478A	chr14	q	INS	89761231	748	0.000748	89.761231	8.33321904865587	8.33321904865587e-06	chr14q
6478A	chr15	p	DEL	17186630	696	0.752632	17.18663	40.4965953185703	0.043791714838802	chr15p
6478A	chr15	p	DUP	17186630	4	0	17.18663	0.232739053555002	0	chr15p
6478A	chr15	p	INS	17186630	664	0.000664	17.18663	38.6346828901303	3.86346828901303e-05	chr15p
6478A	chr15	q	DEL	82566565	696	0.752632	82.566565	8.42956225682878	0.0091154573282781	chr15q
6478A	chr15	q	DUP	82566565	4	0	82.566565	0.0484457600967171	0	chr15q
6478A	chr15	q	INS	82566565	664	0.000664	82.566565	8.04199617605504	8.04199617605504e-06	chr15q
6478A	chr16	p	DEL	36838903	1100	0.514648	36.838903	29.8597382229324	0.0139702314154143	chr16p
6478A	chr16	p	DUP	36838903	12	0.007812	36.838903	0.325742598795626	0.000212058431815953	chr16p
6478A	chr16	p	INS	36838903	956	0.000956	36.838903	25.9508270373849	2.59508270373849e-05	chr16p
6478A	chr16	p	INV	36838903	8	0.003448	36.838903	0.217161732530418	9.359670672061e-05	chr16p
6478A	chr16	q	DEL	59491471	1100	0.514648	59.491471	18.490045404996	0.00865078626144578	chr16q
6478A	chr16	q	DUP	59491471	12	0.007812	59.491471	0.201709586236319	0.000131312940639844	chr16q
6478A	chr16	q	INS	59491471	956	0.000956	59.491471	16.0695303701601	1.60695303701601e-05	chr16q
6478A	chr16	q	INV	59491471	8	0.003448	59.491471	0.13447305749088	5.79578877785691e-05	chr16q
6478A	chr17	p	DEL	25689679	1164	0.594676	25.689679	45.3100250882854	0.0231484402743997	chr17p
6478A	chr17	p	DUP	25689679	8	0.030312	25.689679	0.311409107135982	0.00117992910693824	chr17p
6478A	chr17	p	INS	25689679	1012	0.001012	25.689679	39.3932520527018	3.93932520527018e-05	chr17p
6478A	chr17	q	DEL	58587218	1164	0.594676	58.587218	19.8678148534037	0.0101502686131982	chr17q
6478A	chr17	q	DUP	58587218	8	0.030312	58.587218	0.136548555693496	0.000517382477522657	chr17q
6478A	chr17	q	INS	58587218	1012	0.001012	58.587218	17.2733922952273	1.72733922952273e-05	chr17q
6478A	chr18	p	DEL	18449624	924	0.375404	18.449624	50.0823214608601	0.0203475149412259	chr18p
6478A	chr18	p	DUP	18449624	8	0.009736	18.449624	0.4336131728213	0.000527707231323522	chr18p
6478A	chr18	p	INS	18449624	1028	0.001028	18.449624	55.719292707537	5.5719292707537e-05	chr18p
6478A	chr18	q	DEL	62092914	924	0.375404	62.092914	14.8809250601445	0.00604584284770401	chr18q
6478A	chr18	q	DUP	62092914	8	0.009736	62.092914	0.128839178009909	0.00015679727963806	chr18q
6478A	chr18	q	INS	62092914	1028	0.001028	62.092914	16.5558343742734	1.65558343742734e-05	chr18q
6478A	chr19	p	DEL	27792923	1044	0.527792	27.792923	37.5635193174896	0.0189901580341154	chr19p
6478A	chr19	p	DUP	27792923	8	0.047008	27.792923	0.287843059904135	0.00169136581999669	chr19p
6478A	chr19	p	INS	27792923	904	0.000904	27.792923	32.5262657691672	3.25262657691672e-05	chr19p
6478A	chr19	q	DEL	33914441	1044	0.527792	33.914441	30.783346834465	0.0155624561230421	chr19q
6478A	chr19	q	DUP	33914441	8	0.047008	33.914441	0.235887715206628	0.00138607621455415	chr19q
6478A	chr19	q	INS	33914441	904	0.000904	33.914441	26.655311818349	2.6655311818349e-05	chr19q
6478A	chr2	p	DEL	93503283	2388	1.211744	93.503283	25.5392102114746	0.0129593738435901	chr2p
6478A	chr2	p	DUP	93503283	24	0.160852	93.503283	0.256675479512308	0.00172028184293807	chr2p
6478A	chr2	p	INS	93503283	2304	0.002304	93.503283	24.6408460331815	2.46408460331815e-05	chr2p
6478A	chr2	q	DEL	149193469	2388	1.211744	149.193469	16.0060625710097	0.00812196410554674	chr2q
6478A	chr2	q	DUP	149193469	24	0.160852	149.193469	0.160864950462409	0.00107814370882414	chr2q
6478A	chr2	q	INS	149193469	2304	0.002304	149.193469	15.4430352443913	1.54430352443913e-05	chr2q
6478A	chr20	p	DEL	28012753	860	0.326996	28.012753	30.7003028227893	0.0116731118858614	chr20p
6478A	chr20	p	DUP	28012753	12	0.001224	28.012753	0.428376318457525	4.36943844826676e-05	chr20p
6478A	chr20	p	INS	28012753	768	0.000768	28.012753	27.4160843812816	2.74160843812816e-05	chr20p
6478A	chr20	p	INV	28012753	8	0.004944	28.012753	0.285584212305017	0.0001764910432045	chr20p
6478A	chr20	q	DEL	38197502	860	0.326996	38.197502	22.5145612925159	0.00856066451675295	chr20q
6478A	chr20	q	DUP	38197502	12	0.001224	38.197502	0.314156669197897	3.20439802581855e-05	chr20q
6478A	chr20	q	INS	38197502	768	0.000768	38.197502	20.1060268286654	2.01060268286654e-05	chr20q
6478A	chr20	q	INV	38197502	8	0.004944	38.197502	0.209437779465265	0.000129432547709533	chr20q
6478A	chr21	p	DEL	11134529	552	0.164848	11.134529	49.575514150621	0.0148051165882275	chr21p
6478A	chr21	p	INS	11134529	656	0.000656	11.134529	58.9158284108829	5.89158284108829e-05	chr21p
6478A	chr21	q	DEL	33956153	552	0.164848	33.956153	16.2562584754521	0.0048547313354372	chr21q
6478A	chr21	q	INS	33956153	656	0.000656	33.956153	19.3190318114069	1.93190318114069e-05	chr21q
6478A	chr22	p	DEL	14249622	616	0.403164	14.249622	43.2292168872971	0.0282929610343348	chr22p
6478A	chr22	p	DUP	14249622	8	0.002256	14.249622	0.561418401133728	0.000158319989119711	chr22p
6478A	chr22	p	INS	14249622	640	0.00064	14.249622	44.9134720906983	4.49134720906983e-05	chr22p
6478A	chr22	q	DEL	37075304	616	0.403164	37.075304	16.6148334211906	0.0108741926971118	chr22q
6478A	chr22	q	DUP	37075304	8	0.002256	37.075304	0.215777057418059	6.08491301918927e-05	chr22q
6478A	chr22	q	INS	37075304	640	0.00064	37.075304	17.2621645934447	1.72621645934447e-05	chr22q
6478A	chr3	p	DEL	94076514	1648	2.314732	94.076514	17.517655894435	0.0246047807426198	chr3p
6478A	chr3	p	DUP	94076514	24	0.093088	94.076514	0.255111493608277	0.000989492446541971	chr3p
6478A	chr3	p	INS	94076514	1604	0.001604	94.076514	17.0499514894865	1.70499514894865e-05	chr3p
6478A	chr3	q	DEL	107029434	1648	2.314732	107.029434	15.397633514534	0.0216270600851725	chr3q
6478A	chr3	q	DUP	107029434	24	0.093088	107.029434	0.224237381279621	0.000869742056189889	chr3q
6478A	chr3	q	INS	107029434	1604	0.001604	107.029434	14.9865316488547	1.49865316488547e-05	chr3q
6478A	chr4	p	DEL	52452474	2016	1.71264	52.452474	38.4347933712335	0.0326512720829908	chr4p
6478A	chr4	p	DUP	52452474	16	0.066344	52.452474	0.305038042628838	0.00126484024376048	chr4p
6478A	chr4	p	INS	52452474	2168	0.002168	52.452474	41.3326547762075	4.13326547762075e-05	chr4p
6478A	chr4	q	DEL	141122471	2016	1.71264	141.122471	14.2854641483708	0.0121358419241398	chr4q
6478A	chr4	q	DUP	141122471	16	0.066344	141.122471	0.113376699590245	0.000470116484850949	chr4q
6478A	chr4	q	INS	141122471	2168	0.002168	141.122471	15.3625427944781	1.53625427944781e-05	chr4q
6478A	chr5	p	DEL	48317879	1776	1.375668	48.317879	36.7565803126416	0.0284712000706819	chr5p
6478A	chr5	p	DUP	48317879	4	0.012144	48.317879	0.0827850907942379	0.000251335535651306	chr5p
6478A	chr5	p	INS	48317879	1656	0.001656	48.317879	34.2730275888145	3.42730275888145e-05	chr5p
6478A	chr5	q	DEL	133727560	1776	1.375668	133.72756	13.2807328571612	0.0102870941487304	chr5q
6478A	chr5	q	DUP	133727560	4	0.012144	133.72756	0.0299115604891019	9.08114976449133e-05	chr5q
6478A	chr5	q	INS	133727560	1656	0.001656	133.72756	12.3833860424882	1.23833860424882e-05	chr5q
6478A	chr6	p	DEL	59672548	2052	2.29198	59.672548	34.3876718654615	0.0384092866287526	chr6p
6478A	chr6	p	DUP	59672548	8	0.049408	59.672548	0.134064997526166	0.000827985424721599	chr6p
6478A	chr6	p	INS	59672548	1932	0.001932	59.672548	32.376696902569	3.2376696902569e-05	chr6p
6478A	chr6	q	DEL	112454080	2052	2.29198	112.45408	18.2474482028576	0.0203814748206557	chr6q
6478A	chr6	q	DUP	112454080	8	0.049408	112.45408	0.0711401489390158	0.000439361559847362	chr6q
6478A	chr6	q	INS	112454080	1932	0.001932	112.45408	17.1803459687723	1.71803459687723e-05	chr6q
6478A	chr7	p	DEL	62064435	1860	1.20086	62.064435	29.9688541432787	0.0193486011755364	chr7p
6478A	chr7	p	INS	62064435	1948	0.001948	62.064435	31.3867354145736	3.13867354145736e-05	chr7p
6478A	chr7	p	INV	62064435	8	0.008752	62.064435	0.128898297390446	0.000141014737345148	chr7p
6478A	chr7	q	DEL	98502993	1860	1.20086	98.502993	18.8826749660287	0.0121911016450028	chr7q
6478A	chr7	q	INS	98502993	1948	0.001948	98.502993	19.7760488353892	1.97760488353892e-05	chr7q
6478A	chr7	q	INV	98502993	8	0.008752	98.502993	0.0812158063054998	8.88500920982167e-05	chr7q
6478A	chr8	p	DEL	45270456	1560	0.890532	45.270456	34.4595601157629	0.0196713724288529	chr8p
6478A	chr8	p	DUP	45270456	12	0.045124	45.270456	0.265073539352022	0.000996764865810055	chr8p
6478A	chr8	p	INS	45270456	1528	0.001528	45.270456	33.7526973441575	3.37526973441575e-05	chr8p
6478A	chr8	p	INV	45270456	8	0.007096	45.270456	0.176715692901348	0.000156746819603496	chr8p
6478A	chr8	q	DEL	100988875	1560	0.890532	100.988875	15.4472460456659	0.00881811981765318	chr8q
6478A	chr8	q	DUP	100988875	12	0.045124	100.988875	0.118824969582046	0.000446821493951685	chr8q
6478A	chr8	q	INS	100988875	1528	0.001528	100.988875	15.1303794601138	1.51303794601138e-05	chr8q
6478A	chr8	q	INV	100988875	8	0.007096	100.988875	0.0792166463880304	7.02651653461829e-05	chr8q
6478A	chr9	p	DEL	46267185	1172	0.774696	46.267185	25.3311283148089	0.0167439622704515	chr9p
6478A	chr9	p	DUP	46267185	8	0.004328	46.267185	0.172908725698354	9.35436206028095e-05	chr9p
6478A	chr9	p	INS	46267185	1128	0.001128	46.267185	24.3801303234679	2.43801303234679e-05	chr9p
6478A	chr9	q	DEL	104350062	1172	0.774696	104.350062	11.2314260052859	0.00742401092200597	chr9q
6478A	chr9	q	DUP	104350062	8	0.004328	104.350062	0.0766650239268665	4.14757779444348e-05	chr9q
6478A	chr9	q	INS	104350062	1128	0.001128	104.350062	10.8097683736882	1.08097683736882e-05	chr9q
6478A	chrX	p	DEL	59373565	732	0.567652	59.373565	12.3287190183039	0.00956068580352216	chrXp
6478A	chrX	p	DUP	59373565	8	0.32608	59.373565	0.134740098560698	0.00549200641733404	chrXp
6478A	chrX	p	INS	59373565	644	0.000644	59.373565	10.8465779341362	1.08465779341362e-05	chrXp
6478A	chrX	q	DEL	94886001	732	0.567652	94.886001	7.71452050129081	0.00598246310327695	chrXq
6478A	chrX	q	DUP	94886001	8	0.32608	94.886001	0.0843116994676591	0.00343654487030178	chrXq
6478A	chrX	q	INS	94886001	644	0.000644	94.886001	6.78709180714656	6.78709180714656e-06	chrXq
6478A	chrY	p	DEL	10724418	220	0.451956	10.724418	20.5139337164963	0.042142706485331	chrYp
6478A	chrY	p	DUP	10724418	4	0.06312	10.724418	0.372980613027206	0.00588563407356931	chrYp
6478A	chrY	p	INS	10724418	148	0.000148	10.724418	13.8002826820066	1.38002826820066e-05	chrYp
6478A	chrY	q	DEL	51735611	220	0.451956	51.735611	4.25239009934569	0.00873587827154491	chrYq
6478A	chrY	q	DUP	51735611	4	0.06312	51.735611	0.0773161836244671	0.00122004937759409	chrYq
6478A	chrY	q	INS	51735611	148	0.000148	51.735611	2.86069879410528	2.86069879410528e-06	chrYq
6483C	chr1	p	DEL	124048267	2212	1.910108	124.048267	17.8317686614679	0.0153981030625764	chr1p
6483C	chr1	p	DUP	124048267	20	0.05718	124.048267	0.161227564751066	0.000460949607623297	chr1p
6483C	chr1	p	INS	124048267	2100	0.0021	124.048267	16.9288942988619	1.69288942988619e-05	chr1p
6483C	chr1	q	DEL	124339061	2212	1.910108	124.339061	17.7900651831366	0.015362091241786	chr1q
6483C	chr1	q	DUP	124339061	20	0.05718	124.339061	0.160850498943369	0.000459871576479092	chr1q
6483C	chr1	q	INS	124339061	2100	0.0021	124.339061	16.8893023890537	1.68893023890537e-05	chr1q
6483C	chr10	p	DEL	40649191	1724	1.642664	40.649191	42.4116681682546	0.0404107427377829	chr10p
6483C	chr10	p	DUP	40649191	20	0.085708	40.649191	0.492014711928707	0.00210847984649928	chr10p
6483C	chr10	p	INS	40649191	1448	0.001448	40.649191	35.6218651436384	3.56218651436384e-05	chr10p
6483C	chr10	p	INV	40649191	16	0.049568	40.649191	0.393611769542966	0.00121940926204411	chr10p
6483C	chr10	q	DEL	94108943	1724	1.642664	94.108943	18.3191941705264	0.0174549192418408	chr10q
