type	chr	filename	arm	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	region
INS	chr6	3188	q	255	255	170.805979	1.49292197786589	1.49292197786589e-06	chr6q
INS	chr6	3988	p	320	320	170.805979	1.8734707173219	1.8734707173219e-06	chr6p
INS	chr6	3988	q	599	599	170.805979	3.50690299898694	3.50690299898694e-06	chr6q
INS	chr6	6265D	p	238	238	170.805979	1.39339384600817	1.39339384600817e-06	chr6p
INS	chr6	6265D	q	233	233	170.805979	1.36412086605001	1.36412086605001e-06	chr6q
INS	chr6	6266D	p	318	318	170.805979	1.86176152533864	1.86176152533864e-06	chr6p
INS	chr6	6266D	q	545	545	170.805979	3.19075481543887	3.19075481543887e-06	chr6q
INS	chr6	6269C	p	230	230	170.805979	1.34655707807512	1.34655707807512e-06	chr6p
INS	chr6	6269C	q	392	392	170.805979	2.29500162871933	2.29500162871933e-06	chr6q
INS	chr6	6277A	p	355	355	170.805979	2.07838157702899	2.07838157702899e-06	chr6p
INS	chr6	6277A	q	387	387	170.805979	2.26572864876118	2.26572864876118e-06	chr6q
INS	chr6	6285B	p	317	317	170.805979	1.85590692934701	1.85590692934701e-06	chr6p
INS	chr6	6285B	q	392	392	170.805979	2.29500162871933	2.29500162871933e-06	chr6q
INS	chr6	6298B	p	320	320	170.805979	1.8734707173219	1.8734707173219e-06	chr6p
INS	chr6	6298B	q	570	570	170.805979	3.33711971522964	3.33711971522964e-06	chr6q
INS	chr6	6314E	p	189	189	170.805979	1.10651864241825	1.10651864241825e-06	chr6p
INS	chr6	6314E	q	399	399	170.805979	2.33598380066075	2.33598380066075e-06	chr6q
INS	chr6	6324B	p	350	350	170.805979	2.04910859707083	2.04910859707083e-06	chr6p
INS	chr6	6324B	q	582	582	170.805979	3.40737486712921	3.40737486712921e-06	chr6q
INS	chr6	6365A	p	353	353	170.805979	2.06667238504572	2.06667238504573e-06	chr6p
INS	chr6	6365A	q	436	436	170.805979	2.55260385235109	2.55260385235109e-06	chr6q
INS	chr6	6414C	p	272	272	170.805979	1.59245010972362	1.59245010972362e-06	chr6p
INS	chr6	6414C	q	437	437	170.805979	2.55845844834272	2.55845844834272e-06	chr6q
INS	chr6	6423A	p	277	277	170.805979	1.62172308968177	1.62172308968177e-06	chr6p
INS	chr6	6423A	q	479	479	170.805979	2.80435147999122	2.80435147999122e-06	chr6q
INS	chr6	6436B	p	293	293	170.805979	1.71539662554787	1.71539662554787e-06	chr6p
INS	chr6	6436B	q	509	509	170.805979	2.97998935974015	2.97998935974015e-06	chr6q
INS	chr6	6439C	p	351	351	170.805979	2.05496319306246	2.05496319306246e-06	chr6p
INS	chr6	6439C	q	595	595	170.805979	3.48348461502041	3.48348461502041e-06	chr6q
INS	chr6	6478A	p	336	336	170.805979	1.967144253188	1.967144253188e-06	chr6p
INS	chr6	6478A	q	555	555	170.805979	3.24930077535518	3.24930077535518e-06	chr6q
INS	chr6	6483C	p	345	345	170.805979	2.01983561711268	2.01983561711268e-06	chr6p
INS	chr6	6483C	q	574	574	170.805979	3.36053809919616	3.36053809919616e-06	chr6q
INS	chr6	6500D	p	349	349	170.805979	2.0432540010792	2.0432540010792e-06	chr6p
INS	chr6	6500D	q	533	533	170.805979	3.1204996635393	3.1204996635393e-06	chr6q
INS	chr6	6605D	p	336	336	170.805979	1.967144253188	1.967144253188e-06	chr6p
INS	chr6	6605D	q	525	525	170.805979	3.07366289560625	3.07366289560625e-06	chr6q
INS	chr7	2436A	p	341	341	159.345973	2.13999760131999	2.13999760131999e-06	chr7p
INS	chr7	2436A	q	517	517	159.345973	3.24451249232386	3.24451249232386e-06	chr7q
INS	chr7	3188	p	240	240	159.345973	1.50615666955073	1.50615666955073e-06	chr7p
INS	chr7	3188	q	349	349	159.345973	2.19020282363835	2.19020282363835e-06	chr7q
INS	chr7	3988	p	388	388	159.345973	2.43495328244034	2.43495328244034e-06	chr7p
INS	chr7	3988	q	586	586	159.345973	3.67753253481969	3.67753253481969e-06	chr7q
INS	chr7	6265D	p	218	218	159.345973	1.36809230817524	1.36809230817524e-06	chr7p
INS	chr7	6265D	q	366	366	159.345973	2.29688892106486	2.29688892106486e-06	chr7q
INS	chr7	6266D	p	341	341	159.345973	2.13999760131999	2.13999760131999e-06	chr7p
INS	chr7	6266D	q	536	536	159.345973	3.36374989532996	3.36374989532996e-06	chr7q
INS	chr7	6269C	p	253	253	159.345973	1.58774015581806	1.58774015581806e-06	chr7p
INS	chr7	6269C	q	375	375	159.345973	2.35336979617301	2.35336979617301e-06	chr7q
INS	chr7	6277A	p	329	329	159.345973	2.06468976784245	2.06468976784245e-06	chr7p
INS	chr7	6277A	q	555	555	159.345973	3.48298729833606	3.48298729833606e-06	chr7q
INS	chr7	6285B	p	360	360	159.345973	2.25923500432609	2.25923500432609e-06	chr7p
INS	chr7	6285B	q	523	523	159.345973	3.28216640906263	3.28216640906263e-06	chr7q
INS	chr7	6298B	p	387	387	159.345973	2.42867762965055	2.42867762965055e-06	chr7p
INS	chr7	6298B	q	580	580	159.345973	3.63987861808092	3.63987861808092e-06	chr7q
INS	chr7	6314E	p	218	218	159.345973	1.36809230817524	1.36809230817524e-06	chr7p
INS	chr7	6314E	q	366	366	159.345973	2.29688892106486	2.29688892106486e-06	chr7q
INS	chr7	6324B	p	348	348	159.345973	2.18392717084855	2.18392717084855e-06	chr7p
INS	chr7	6324B	q	555	555	159.345973	3.48298729833606	3.48298729833606e-06	chr7q
INS	chr7	6365A	p	387	387	159.345973	2.42867762965055	2.42867762965055e-06	chr7p
INS	chr7	6365A	q	574	574	159.345973	3.60222470134215	3.60222470134215e-06	chr7q
INS	chr7	6414C	p	371	371	159.345973	2.32826718501383	2.32826718501383e-06	chr7p
INS	chr7	6414C	q	563	563	159.345973	3.53319252065441	3.53319252065441e-06	chr7q
INS	chr7	6423A	p	376	376	159.345973	2.35964544896281	2.3596454489628e-06	chr7p
INS	chr7	6423A	q	554	554	159.345973	3.47671164554626	3.47671164554626e-06	chr7q
INS	chr7	6436B	p	329	329	159.345973	2.06468976784245	2.06468976784245e-06	chr7p
INS	chr7	6436B	q	479	479	159.345973	3.00603768631166	3.00603768631166e-06	chr7q
INS	chr7	6439C	p	381	381	159.345973	2.39102371291178	2.39102371291178e-06	chr7p
INS	chr7	6439C	q	555	555	159.345973	3.48298729833606	3.48298729833606e-06	chr7q
INS	chr7	6478A	p	343	343	159.345973	2.15254890689958	2.15254890689958e-06	chr7p
INS	chr7	6478A	q	539	539	159.345973	3.38257685369934	3.38257685369934e-06	chr7q
INS	chr7	6483C	p	384	384	159.345973	2.40985067128116	2.40985067128116e-06	chr7p
INS	chr7	6483C	q	534	534	159.345973	3.35119858975037	3.35119858975037e-06	chr7q
INS	chr7	6500D	p	326	326	159.345973	2.04586280947307	2.04586280947307e-06	chr7p
INS	chr7	6500D	q	592	592	159.345973	3.71518645155846	3.71518645155846e-06	chr7q
INS	chr7	6605D	p	344	344	159.345973	2.15882455968937	2.15882455968937e-06	chr7p
INS	chr7	6605D	q	527	527	159.345973	3.3072690202218	3.3072690202218e-06	chr7q
INS	chr8	2436A	p	304	304	145.138636	2.09454910407178	2.09454910407178e-06	chr8p
INS	chr8	2436A	q	418	418	145.138636	2.8800050180987	2.8800050180987e-06	chr8q
INS	chr8	3188	p	201	201	145.138636	1.3848827957843	1.3848827957843e-06	chr8p
INS	chr8	3188	q	234	234	145.138636	1.61225161300262	1.61225161300262e-06	chr8q
INS	chr8	3988	p	334	334	145.138636	2.3012480288157	2.3012480288157e-06	chr8p
INS	chr8	3988	q	438	438	145.138636	3.01780430126131	3.01780430126131e-06	chr8q
INS	chr8	6265D	p	170	170	145.138636	1.17129390688224	1.17129390688224e-06	chr8p
INS	chr8	6265D	q	252	252	145.138636	1.73627096784897	1.73627096784897e-06	chr8q
INS	chr8	6266D	p	293	293	145.138636	2.01875949833234	2.01875949833234e-06	chr8p
INS	chr8	6266D	q	402	402	145.138636	2.7697655915686	2.7697655915686e-06	chr8q
INS	chr8	6269C	p	194	194	145.138636	1.33665304667739	1.33665304667739e-06	chr8p
INS	chr8	6269C	q	291	291	145.138636	2.00497957001608	2.00497957001608e-06	chr8q
INS	chr8	6277A	p	302	302	145.138636	2.08076917575552	2.08076917575552e-06	chr8p
INS	chr8	6277A	q	461	461	145.138636	3.17627347689832	3.17627347689832e-06	chr8q
INS	chr8	6285B	p	258	258	145.138636	1.77761075279776	1.77761075279776e-06	chr8p
INS	chr8	6285B	q	422	422	145.138636	2.90756487473122	2.90756487473122e-06	chr8q
INS	chr8	6298B	p	289	289	145.138636	1.99119964169982	1.99119964169982e-06	chr8p
INS	chr8	6298B	q	416	416	145.138636	2.86622508978243	2.86622508978243e-06	chr8q
INS	chr8	6314E	p	187	187	145.138636	1.28842329757047	1.28842329757047e-06	chr8p
INS	chr8	6314E	q	247	247	145.138636	1.70182114705832	1.70182114705832e-06	chr8q
INS	chr8	6324B	p	261	261	145.138636	1.79828064527215	1.79828064527215e-06	chr8p
INS	chr8	6324B	q	423	423	145.138636	2.91445483888935	2.91445483888935e-06	chr8q
INS	chr8	6365A	p	291	291	145.138636	2.00497957001608	2.00497957001608e-06	chr8p
INS	chr8	6365A	q	430	430	145.138636	2.96268458799627	2.96268458799627e-06	chr8q
INS	chr8	6414C	p	292	292	145.138636	2.01186953417421	2.01186953417421e-06	chr8p
INS	chr8	6414C	q	410	410	145.138636	2.82488530483365	2.82488530483365e-06	chr8q
INS	chr8	6423A	p	286	286	145.138636	1.97052974922542	1.97052974922542e-06	chr8p
INS	chr8	6423A	q	467	467	145.138636	3.21761326184711	3.21761326184711e-06	chr8q
INS	chr8	6436B	p	272	272	145.138636	1.87407025101159	1.87407025101159e-06	chr8p
INS	chr8	6436B	q	427	427	145.138636	2.94201469552187	2.94201469552187e-06	chr8q
INS	chr8	6439C	p	316	316	145.138636	2.17722867396935	2.17722867396935e-06	chr8p
INS	chr8	6439C	q	446	446	145.138636	3.07292401452636	3.07292401452636e-06	chr8q
INS	chr8	6478A	p	317	317	145.138636	2.18411863812748	2.18411863812748e-06	chr8p
INS	chr8	6478A	q	395	395	145.138636	2.72153584246169	2.72153584246169e-06	chr8q
INS	chr8	6483C	p	307	307	145.138636	2.11521899654617	2.11521899654617e-06	chr8p
INS	chr8	6483C	q	431	431	145.138636	2.9695745521544	2.9695745521544e-06	chr8q
INS	chr8	6500D	p	282	282	145.138636	1.9429698925929	1.9429698925929e-06	chr8p
INS	chr8	6500D	q	425	425	145.138636	2.92823476720561	2.92823476720561e-06	chr8q
INS	chr8	6605D	p	266	266	145.138636	1.83273046606281	1.83273046606281e-06	chr8p
INS	chr8	6605D	q	416	416	145.138636	2.86622508978243	2.86622508978243e-06	chr8q
INS	chr9	2436A	p	193	193	138.394717	1.39456190368885	1.39456190368885e-06	chr9p
INS	chr9	2436A	q	497	497	138.394717	3.59117754473243	3.59117754473243e-06	chr9q
INS	chr9	3188	p	75	75	138.394717	0.541928200915357	5.41928200915357e-07	chr9p
INS	chr9	3188	q	430	430	138.394717	3.10705501858138	3.10705501858138e-06	chr9q
INS	chr9	3988	p	222	222	138.394717	1.60410747470946	1.60410747470946e-06	chr9p
INS	chr9	3988	q	479	479	138.394717	3.46111477651275	3.46111477651275e-06	chr9q
INS	chr9	6265D	p	72	72	138.394717	0.520251072878743	5.20251072878743e-07	chr9p
INS	chr9	6265D	q	715	715	138.394717	5.16638218205974	5.16638218205974e-06	chr9q
INS	chr9	6266D	p	176	176	138.394717	1.2717248448147	1.2717248448147e-06	chr9p
INS	chr9	6266D	q	476	476	138.394717	3.43943764847613	3.43943764847613e-06	chr9q
INS	chr9	6269C	p	118	118	138.394717	0.852633702773495	8.52633702773495e-07	chr9p
INS	chr9	6269C	q	368	368	138.394717	2.65906103915802	2.65906103915802e-06	chr9q
INS	chr9	6277A	p	182	182	138.394717	1.31507910088793	1.31507910088793e-06	chr9p
INS	chr9	6277A	q	512	512	138.394717	3.6995631849155	3.6995631849155e-06	chr9q
INS	chr9	6285B	p	143	143	138.394717	1.03327643641195	1.03327643641195e-06	chr9p
INS	chr9	6285B	q	526	526	138.394717	3.80072311575304	3.80072311575304e-06	chr9q
INS	chr9	6298B	p	181	181	138.394717	1.3078533915424	1.3078533915424e-06	chr9p
INS	chr9	6298B	q	522	522	138.394717	3.77182027837089	3.77182027837089e-06	chr9q
INS	chr9	6314E	p	117	117	138.394717	0.845407993427957	8.45407993427957e-07	chr9p
INS	chr9	6314E	q	408	408	138.394717	2.94808941297954	2.94808941297954e-06	chr9q
INS	chr9	6324B	p	184	184	138.394717	1.32953051957901	1.32953051957901e-06	chr9p
INS	chr9	6324B	q	521	521	138.394717	3.76459456902535	3.76459456902535e-06	chr9q
INS	chr9	6365A	p	202	202	138.394717	1.4595932877987	1.4595932877987e-06	chr9p
INS	chr9	6365A	q	615	615	138.394717	4.44381124750593	4.44381124750593e-06	chr9q
INS	chr9	6414C	p	143	143	138.394717	1.03327643641195	1.03327643641195e-06	chr9p
INS	chr9	6414C	q	483	483	138.394717	3.4900176138949	3.4900176138949e-06	chr9q
INS	chr9	6423A	p	156	156	138.394717	1.12721065790394	1.12721065790394e-06	chr9p
INS	chr9	6423A	q	342	342	138.394717	2.47119259617403	2.47119259617403e-06	chr9q
INS	chr9	6436B	p	163	163	138.394717	1.17779062332271	1.17779062332271e-06	chr9p
INS	chr9	6436B	q	410	410	138.394717	2.96254083167062	2.96254083167062e-06	chr9q
INS	chr9	6439C	p	204	204	138.394717	1.47404470648977	1.47404470648977e-06	chr9p
INS	chr9	6439C	q	586	586	138.394717	4.23426567648532	4.23426567648532e-06	chr9q
INS	chr9	6478A	p	206	206	138.394717	1.48849612518085	1.48849612518085e-06	chr9p
INS	chr9	6478A	q	573	573	138.394717	4.14033145499333	4.14033145499333e-06	chr9q
INS	chr9	6483C	p	187	187	138.394717	1.35120764761562	1.35120764761562e-06	chr9p
INS	chr9	6483C	q	492	492	138.394717	3.55504899800474	3.55504899800474e-06	chr9q
INS	chr9	6500D	p	180	180	138.394717	1.30062768219686	1.30062768219686e-06	chr9p
INS	chr9	6500D	q	483	483	138.394717	3.4900176138949	3.4900176138949e-06	chr9q
INS	chr9	6605D	p	189	189	138.394717	1.3656590663067	1.3656590663067e-06	chr9p
INS	chr9	6605D	q	476	476	138.394717	3.43943764847613	3.43943764847613e-06	chr9q
INV	chr1	2436A	p	2	128773621	248.956422	0.00803353447937969	0.517253662169036	chr1p
INV	chr1	3188	p	23	2212180161	248.956422	0.0923856465128664	8.88581279899661	chr1p
INV	chr1	3188	q	8	225521976	248.956422	0.0321341379175188	0.905869285026919	chr1q
INV	chr1	3988	p	3	3	248.956422	0.0120503017190695	1.20503017190695e-08	chr1p
INV	chr1	3988	q	10	10	248.956422	0.0401676723968984	4.01676723968984e-08	chr1q
INV	chr1	6265D	p	12	1083296007	248.956422	0.0482012068762781	4.35134791180442	chr1p
INV	chr1	6265D	q	2	16415542	248.956422	0.00803353447937969	0.0659374113273527	chr1q
INV	chr1	6266D	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6269C	p	79	2507629707	248.956422	0.317324611935498	10.0725648563506	chr1p
INV	chr1	6269C	q	51	179973422	248.956422	0.204855129224182	0.722911345504475	chr1q
INV	chr1	6277A	q	2	1584883	248.956422	0.00803353447937969	0.00636610611314136	chr1q
INV	chr1	6285B	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6285B	q	1	246	248.956422	0.00401676723968984	9.88124740963702e-07	chr1q
INV	chr1	6298B	p	3	128774182	248.956422	0.0120503017190695	0.517255915575458	chr1p
INV	chr1	6314E	p	17	355787053	248.956422	0.0682850430747274	1.42911377879619	chr1p
INV	chr1	6314E	q	12	39050535	248.956422	0.0482012068762781	0.156856909680362	chr1q
INV	chr1	6324B	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6324B	q	1	246	248.956422	0.00401676723968984	9.88124740963702e-07	chr1q
INV	chr1	6365A	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6365A	q	1	246	248.956422	0.00401676723968984	9.88124740963702e-07	chr1q
INV	chr1	6414C	p	4	128775017	248.956422	0.0160670689587594	0.517259269576103	chr1p
INV	chr1	6423A	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6423A	q	1	1197	248.956422	0.00401676723968984	4.80807038590874e-06	chr1q
INV	chr1	6436B	p	4	128774648	248.956422	0.0160670689587594	0.517257787388991	chr1p
INV	chr1	6439C	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6439C	q	1	1197	248.956422	0.00401676723968984	4.80807038590874e-06	chr1q
INV	chr1	6478A	p	4	128775017	248.956422	0.0160670689587594	0.517259269576103	chr1p
INV	chr1	6478A	q	1	1197	248.956422	0.00401676723968984	4.80807038590874e-06	chr1q
INV	chr1	6483C	p	1	128772786	248.956422	0.00401676723968984	0.517250308168391	chr1p
INV	chr1	6500D	p	2	128773621	248.956422	0.00803353447937969	0.517253662169036	chr1p
INV	chr1	6605D	p	4	128775477	248.956422	0.0160670689587594	0.517261117289033	chr1p
INV	chr10	3188	p	14	908191391	133.797422	0.104635797840709	6.78780934209629	chr10p
INV	chr10	3188	q	7	135618624	133.797422	0.0523178989203544	1.01361163744994	chr10q
INV	chr10	3988	p	2	2	133.797422	0.0149479711201013	1.49479711201013e-08	chr10p
INV	chr10	3988	q	5	5	133.797422	0.0373699278002531	3.73699278002531e-08	chr10q
INV	chr10	6265D	p	2	161434941	133.797422	0.0149479711201013	1.20656241792162	chr10p
INV	chr10	6265D	q	2	35871830	133.797422	0.0149479711201013	0.268105539432591	chr10q
INV	chr10	6266D	q	4	24563289	133.797422	0.0298959422402025	0.18358566729335	chr10q
INV	chr10	6269C	p	22	457309666	133.797422	0.164427682321114	3.41792584015557	chr10p
INV	chr10	6269C	q	23	122071711	133.797422	0.171901667881164	0.912362205304673	chr10q
INV	chr10	6277A	p	1	686778	133.797422	0.00747398556005063	0.00513296885496045	chr10p
INV	chr10	6298B	p	1	1184	133.797422	0.00747398556005063	8.84919890309994e-06	chr10p
INV	chr10	6314E	p	1	1037	133.797422	0.00747398556005063	7.7505230257725e-06	chr10p
INV	chr10	6314E	q	6	3580	133.797422	0.0448439133603038	2.67568683049812e-05	chr10q
INV	chr10	6324B	q	1	186	133.797422	0.00747398556005063	1.39016131416942e-06	chr10q
INV	chr10	6414C	p	2	16875	133.797422	0.0149479711201013	0.000126123506325854	chr10p
INV	chr10	6414C	q	11	410620109	133.797422	0.0822138411605569	3.06896876533241	chr10q
INV	chr10	6436B	p	11	63148607	133.797422	0.0822138411605569	0.471971776855312	chr10p
INV	chr10	6478A	p	11	64112505	133.797422	0.0822138411605569	0.479175936588674	chr10p
INV	chr10	6483C	q	2	6197	133.797422	0.0149479711201013	4.63162885156337e-05	chr10q
INV	chr10	6500D	q	2	9307	133.797422	0.0149479711201013	6.95603836073912e-05	chr10q
INV	chr11	3188	p	14	743719685	135.086622	0.103637205466578	5.50550212884885	chr11p
INV	chr11	3188	q	7	203454337	135.086622	0.0518186027332892	1.5061027804811	chr11q
INV	chr11	3988	p	2	2	135.086622	0.014805315066654	1.4805315066654e-08	chr11p
INV	chr11	3988	q	2	2	135.086622	0.014805315066654	1.4805315066654e-08	chr11q
INV	chr11	6265D	p	1	18014	135.086622	0.00740265753332702	0.000133351472805353	chr11p
INV	chr11	6269C	p	22	525426128	135.086622	0.162858465733195	3.88954968464605	chr11p
INV	chr11	6269C	q	30	92262736	135.086622	0.222079725999811	0.682989437695762	chr11q
INV	chr11	6277A	q	4	230890	135.086622	0.0296106301333081	0.00170919959786988	chr11q
INV	chr11	6285B	q	2	150462	135.086622	0.014805315066654	0.00111381865777945	chr11q
INV	chr11	6298B	q	4	230890	135.086622	0.0296106301333081	0.00170919959786988	chr11q
INV	chr11	6314E	p	5	22364134	135.086622	0.0370132876666351	0.165554025031435	chr11p
INV	chr11	6314E	q	10	6825	135.086622	0.0740265753332702	5.05231376649569e-05	chr11q
INV	chr11	6365A	q	21	192537892	135.086622	0.155455808199867	1.4252920766647	chr11q
INV	chr11	6414C	q	1	651	135.086622	0.00740265753332702	4.81913005419589e-06	chr11q
INV	chr11	6439C	q	4	230890	135.086622	0.0296106301333081	0.00170919959786988	chr11q
INV	chr11	6478A	p	1	25612821	135.086622	0.00740265753332702	0.189602942325407	chr11p
INV	chr11	6478A	q	3	60824745	135.086622	0.0222079725999811	0.450264756786945	chr11q
INV	chr11	6483C	p	1	2910511	135.086622	0.00740265753332702	0.0215455161799812	chr11p
INV	chr11	6483C	q	1	651	135.086622	0.00740265753332702	4.81913005419589e-06	chr11q
INV	chr11	6500D	q	1	651	135.086622	0.00740265753332702	4.81913005419589e-06	chr11q
INV	chr12	2436A	p	2	99738133	133.275309	0.0150065305794939	0.748361671403065	chr12p
INV	chr12	2436A	q	2	21374425	133.275309	0.0150065305794939	0.1603779811908	chr12q
INV	chr12	3188	p	4	284810419	133.275309	0.0300130611589878	2.13700813104099	chr12p
INV	chr12	3188	q	7	226874008	133.275309	0.0525228570282287	1.70229586937217	chr12q
INV	chr12	3988	p	4	4	133.275309	0.0300130611589878	3.00130611589878e-08	chr12p
INV	chr12	3988	q	2	2	133.275309	0.0150065305794939	1.50065305794939e-08	chr12q
INV	chr12	6265D	p	2	199295051	133.275309	0.0150065305794939	1.49536363858665	chr12p
INV	chr12	6265D	q	5	151950873	133.275309	0.0375163264487348	1.14012771112765	chr12q
INV	chr12	6266D	p	5	232238494	133.275309	0.0375163264487348	1.74254703097331	chr12p
INV	chr12	6266D	q	1	95	133.275309	0.00750326528974696	7.12810202525961e-07	chr12q
INV	chr12	6269C	p	28	666982094	133.275309	0.210091428112915	5.00454359479294	chr12p
INV	chr12	6269C	q	41	253555147	133.275309	0.307633876879625	1.90249153352179	chr12q
INV	chr12	6277A	p	3	123328412	133.275309	0.0225097958692409	0.925365792999212	chr12p
INV	chr12	6277A	q	3	27834	133.275309	0.0225097958692409	0.000208845886074817	chr12q
INV	chr12	6298B	p	1	99649021	133.275309	0.00750326528974696	0.747693040426565	chr12p
INV	chr12	6314E	p	9	121359268	133.275309	0.0675293876077226	0.910590783173498	chr12p
INV	chr12	6314E	q	10	10236164	133.275309	0.0750326528974696	0.0768046540413573	chr12q
INV	chr12	6324B	p	2	199295045	133.275309	0.0150065305794939	1.49536359356706	chr12p
INV	chr12	6324B	q	3	21393728	133.275309	0.0225097958692409	0.160522816720688	chr12q
INV	chr12	6365A	p	2	99738133	133.275309	0.0150065305794939	0.748361671403065	chr12p
INV	chr12	6365A	q	2	21397341	133.275309	0.0150065305794939	0.160549926018179	chr12q
INV	chr12	6414C	p	2	99738133	133.275309	0.0150065305794939	0.748361671403065	chr12p
INV	chr12	6414C	q	2	21374425	133.275309	0.0150065305794939	0.1603779811908	chr12q
INV	chr12	6423A	q	2	1540	133.275309	0.0150065305794939	1.15550285462103e-05	chr12q
INV	chr12	6439C	p	3	99741232	133.275309	0.0225097958692409	0.748384924022198	chr12p
INV	chr12	6439C	q	73	1996017470	133.275309	0.547738366151528	14.9766486003795	chr12q
INV	chr12	6478A	p	2	99738133	133.275309	0.0150065305794939	0.748361671403065	chr12p
INV	chr12	6478A	q	1	21374330	133.275309	0.00750326528974696	0.160377268380597	chr12q
INV	chr12	6483C	p	2	99738133	133.275309	0.0150065305794939	0.748361671403065	chr12p
INV	chr12	6483C	q	5	25303693	133.275309	0.0375163264487348	0.189860321389313	chr12q
INV	chr12	6500D	p	1	99649021	133.275309	0.00750326528974696	0.747693040426565	chr12p
INV	chr12	6500D	q	3	8434	133.275309	0.0225097958692409	6.32825394537258e-05	chr12q
INV	chr12	6605D	p	3	199384157	133.275309	0.0225097958692409	1.49603222454356	chr12p
INV	chr12	6605D	q	1	21374330	133.275309	0.00750326528974696	0.160377268380597	chr12q
INV	chr13	3188	q	9	343914824	114.364328	0.0786958674736409	3.00718615685828	chr13q
INV	chr13	3988	q	1	1	114.364328	0.00874398527484899	8.74398527484899e-09	chr13q
INV	chr13	6265D	q	6	149799916	114.364328	0.0524639116490939	1.30984825967762	chr13q
INV	chr13	6269C	q	54	207883737	114.364328	0.472175204841845	1.81773233520858	chr13q
INV	chr13	6277A	q	12	204098791	114.364328	0.104927823298188	1.78463682311848	chr13q
INV	chr13	6285B	q	1	2554	114.364328	0.00874398527484899	2.23321383919643e-05	chr13q
INV	chr13	6298B	q	1	2554	114.364328	0.00874398527484899	2.23321383919643e-05	chr13q
INV	chr13	6314E	q	13	14204	114.364328	0.113671808573037	0.000124199566843955	chr13q
INV	chr13	6365A	q	1	2454	114.364328	0.00874398527484899	2.14577398644794e-05	chr13q
INV	chr13	6439C	q	1	35851881	114.364328	0.00874398527484899	0.313488319539638	chr13q
INV	chr13	6478A	q	2	20662	114.364328	0.017487970549698	0.00018066822374893	chr13q
INV	chr14	3188	q	36	753505942	107.043718	0.336311188294114	7.03923552057487	chr14q
INV	chr14	3988	q	1	1	107.043718	0.00934197745261427	9.34197745261427e-09	chr14q
INV	chr14	6265D	q	2	1690310	107.043718	0.0186839549052285	0.0157908379079284	chr14q
INV	chr14	6266D	p	1	5741	107.043718	0.00934197745261427	5.36322925554585e-05	chr14p
INV	chr14	6269C	q	48	155762731	107.043718	0.448414917725485	1.45513192095962	chr14q
INV	chr14	6277A	p	1	565	107.043718	0.00934197745261427	5.27821726072706e-06	chr14p
INV	chr14	6314E	p	1	5741	107.043718	0.00934197745261427	5.36322925554585e-05	chr14p
INV	chr14	6314E	q	11	8821	107.043718	0.102761751978757	8.24055831095104e-05	chr14q
INV	chr14	6436B	p	1	5741	107.043718	0.00934197745261427	5.36322925554585e-05	chr14p
INV	chr14	6483C	q	1	599	107.043718	0.00934197745261427	5.59584449411595e-06	chr14q
INV	chr15	3188	p	2	94211481	101.991189	0.0196095370552058	0.923721763847659	chr15p
INV	chr15	3188	q	6	110794353	101.991189	0.0588286111656175	1.08631298533053	chr15q
INV	chr15	6265D	q	7	121418740	101.991189	0.0686333796932204	1.1904826406132	chr15q
INV	chr15	6269C	p	1	2031	101.991189	0.00980476852760291	1.99134848795615e-05	chr15p
INV	chr15	6269C	q	22	69930158	101.991189	0.215704907607264	0.685649012288699	chr15q
INV	chr15	6298B	q	1	2311	101.991189	0.00980476852760291	2.26588200672903e-05	chr15q
INV	chr15	6314E	q	13	7314716	101.991189	0.127461990858838	0.0717190972251534	chr15q
INV	chr15	6324B	q	3	34590579	101.991189	0.0294143055828087	0.339152620330762	chr15q
INV	chr15	6365A	q	4	17389922	101.991189	0.0392190741104116	0.170504159923069	chr15q
INV	chr16	2436A	q	1	432	90.338345	0.0110694965687051	4.78202251768062e-06	chr16q
INV	chr16	3188	p	4	244953480	90.338345	0.0442779862748205	2.71151170635238	chr16p
INV	chr16	3188	q	3	45652157	90.338345	0.0332084897061154	0.505346395265488	chr16q
INV	chr16	3988	p	3	3	90.338345	0.0332084897061154	3.32084897061154e-08	chr16p
INV	chr16	6265D	p	2	161304	90.338345	0.0221389931374103	0.00178555407451841	chr16p
INV	chr16	6265D	q	1	663	90.338345	0.0110694965687051	7.3390762250515e-06	chr16q
INV	chr16	6266D	q	2	1095	90.338345	0.0221389931374103	1.21210987427321e-05	chr16q
INV	chr16	6269C	p	13	153187370	90.338345	0.143903455393167	1.69570706658396	chr16p
INV	chr16	6269C	q	21	36607755	90.338345	0.232459427942808	0.405229418360498	chr16q
INV	chr16	6277A	q	1	663	90.338345	0.0110694965687051	7.3390762250515e-06	chr16q
INV	chr16	6285B	q	2	1095	90.338345	0.0221389931374103	1.21210987427321e-05	chr16q
