Sample_ID	Patient_ID	Sample_Type	chrom	arm	arm_length	altered_bp	w_mean_seg	frac_altered	n_segments	ArmClass	ArmDir	ArmLabel
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr21	21p	13200000	2294034	0.552419	0.17379045454545455	1	Segmental	Gain	chr2121p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr21	21q	34929895	34871555	0.549621271600449	0.998329797441418	2	Aneuploid	Gain	chr2121q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr3	3p	91000000	38178928	0.3444310201909545	0.4195486593406593	6	Segmental	Gain	chr33p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr3	3q	107022430	13431176	-0.6294386829333485	0.1254987015338747	6	Segmental	Loss	chr33q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr4	4p	50400000	47422888	0.214481	0.9409303174603174	2	Aneuploid	Gain	chr44p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr4	4q	140754276	124045939	-0.2621733704235815	0.8812942848002714	24	Aneuploid	Loss	chr44q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr5	5p	48400000	38114489	0.222056	0.7874894421487604	2	Segmental	Gain	chr55p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr5	5q	132515260	130310929	-0.0668016883539139	0.9833654554200022	9	Aneuploid	Loss	chr55q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr6	6p	61000000	58267600	0.6786731270835421	0.9552065573770492	10	Aneuploid	Gain	chr66p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr6	6q	110115067	101077237	-0.5523139737083237	0.917923766054649	22	Aneuploid	Loss	chr66q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr7	7p	59900000	1352317	0.299039	0.022576243739565943	3	Segmental	Gain	chr77p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr8	8p	45600000	0	0	0	2	Neutral	Neutral	chr88p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr8	8q	100764022	62544789	0.5396582174946022	0.6207055629438849	5	Segmental	Gain	chr88q
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr9	9p	49000000	27738146	-0.629283	0.5660846122448979	2	Segmental	Loss	chr99p
GLSS-SF-0021-R1	GLSS-SF-0021	Recurrence	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr10	10p	40200000	38182581	0.52952	0.949815447761194	2	Aneuploid	Gain	chr1010p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr10	10q	95334747	18938203	-0.4987329086566978	0.19864953331233995	19	Segmental	Loss	chr1010q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr11	11p	53700000	13166533	-0.5187278364842135	0.24518683426443202	5	Segmental	Loss	chr1111p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr11	11q	81306516	0	0	0	2	Neutral	Neutral	chr1111q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr12	12p	35800000	33054316	1.1229055782054	0.9233049162011173	4	Aneuploid	Gain	chr1212p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr19	19q	32628983	22883900	-0.49074114973431093	0.7013366000405222	3	Segmental	Loss	chr1919q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr4	4q	140754276	127960747	-0.26882	0.9091073510264086	2	Aneuploid	Loss	chr44q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr9	9p	49000000	0	0	0	2	Neutral	Neutral	chr99p
GLSS-SF-0021-TP	GLSS-SF-0021	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr10	10p	40200000	38181205	0.9918865549373835	0.9497812189054726	2	Aneuploid	Gain	chr1010p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr10	10q	95334747	86579075	-0.6475877281171114	0.908158648598501	11	Aneuploid	Loss	chr1010q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr12	12p	35800000	21789313	-0.14563230151753756	0.6086400279329609	10	Segmental	Loss	chr1212p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr12	12q	98051895	0	0	0	2	Neutral	Neutral	chr1212q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr15	15q	83531392	12719713	-0.633851	0.1522746442439269	3	Segmental	Loss	chr1515q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr16	16p	36600000	0	0	0	2	Neutral	Neutral	chr1616p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr16	16q	53754753	30708939	-0.6729269413473385	0.5712785807052262	7	Segmental	Loss	chr1616q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr17	17p	24000000	0	0	0	5	Neutral	Neutral	chr1717p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr19	19p	26500000	24031375	0.443651	0.9068443396226415	1	Aneuploid	Gain	chr1919p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr19	19q	32628983	0	0	0	1	Neutral	Neutral	chr1919q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr22	22q	36604566	7049370	-0.7095563054549555	0.19258171234703342	3	Segmental	Loss	chr2222q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr4	4q	140754276	63510763	-0.6628255900091297	0.45121729019443785	4	Segmental	Loss	chr44q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr6	6p	61000000	8131993	0.823527	0.1333113606557377	3	Segmental	Gain	chr66p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr7	7p	59900000	34798327	0.4145009419427549	0.5809403505843072	3	Segmental	Gain	chr77p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr7	7q	99238663	48635806	0.495831	0.49008929110622945	2	Segmental	Gain	chr77q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr8	8p	45600000	42285817	0.5067155323096157	0.927320548245614	2	Aneuploid	Gain	chr88p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr8	8q	100764022	32049268	0.29061115493083967	0.3180626116730434	5	Segmental	Gain	chr88q
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr9	9p	49000000	32864098	-0.642583	0.6706958775510204	3	Segmental	Loss	chr99p
GLSS-SF-0024-R2	GLSS-SF-0024	Recurrence	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr11	11q	81306516	0	0	0	2	Neutral	Neutral	chr1111q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr17	17p	24000000	0	0	0	5	Neutral	Neutral	chr1717p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr19	19q	32628983	0	0	0	1	Neutral	Neutral	chr1919q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr6	6p	61000000	0	0	0	2	Neutral	Neutral	chr66p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr7	7p	59900000	59695142	0.37385092045255547	0.99658	2	Aneuploid	Gain	chr77p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr7	7q	99238663	99038463	0.4166750000000001	0.9979826411002736	1	Aneuploid	Gain	chr77q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr8	8q	100764022	44556931	0.33262800000000003	0.4421908744373066	2	Segmental	Gain	chr88q
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-SF-0024-TP	GLSS-SF-0024	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr1	1p	125000000	46477647	0.39666983786446847	0.371821176	7	Segmental	Gain	chr11p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr1	1q	124250621	31778097	0.25191199999999997	0.25575805371628685	2	Segmental	Gain	chr11q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr10	10p	40200000	13146158	-0.20220399999999997	0.32701885572139305	2	Segmental	Loss	chr1010p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr10	10q	95334747	83161832	-0.7308806534092708	0.8723139738336957	22	Aneuploid	Loss	chr1010q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr11	11p	53700000	45904075	-0.678465863948985	0.854824487895717	9	Aneuploid	Loss	chr1111p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr11	11q	81306516	63869256	-0.5751574618343919	0.785536745910992	27	Segmental	Loss	chr1111q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr12	12p	35800000	0	0	0	2	Neutral	Neutral	chr1212p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr12	12q	98051895	0	0	0	3	Neutral	Neutral	chr1212q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr13	13q	97269878	94876928	-0.7084828003860852	0.9753988588327416	2	Aneuploid	Loss	chr1313q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr16	16p	36600000	36503571	0.20757199999999998	0.9973653278688525	1	Aneuploid	Gain	chr1616p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr16	16q	53754753	53543308	0.20757199999999998	0.996066487367173	1	Aneuploid	Gain	chr1616q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr17	17p	24000000	0	0	0	7	Neutral	Neutral	chr1717p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr17	17q	57195210	27869195	0.7048418727520834	0.48726449295316865	9	Segmental	Gain	chr1717q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr18	18p	17200000	14662002	0.399229	0.8524419767441861	1	Aneuploid	Gain	chr1818p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr18	18q	60877248	60806231	0.5130946284248238	0.9988334393828052	2	Aneuploid	Gain	chr1818q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr19	19q	32628983	0	0	0	1	Neutral	Neutral	chr1919q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr2	2p	93300000	57880609	-0.4329178416665588	0.6203709431939979	5	Segmental	Loss	chr22p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr2	2q	149899373	0	0	0	2	Neutral	Neutral	chr22q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr22	22q	36604566	0	0	0	2	Neutral	Neutral	chr2222q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr3	3p	91000000	90633331	0.272246	0.9959706703296703	1	Aneuploid	Gain	chr33p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr3	3q	107022430	106766538	0.272246	0.9976089872001598	1	Aneuploid	Gain	chr33q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr4	4p	50400000	47476567	0.5361202078778359	0.9419953769841269	3	Aneuploid	Gain	chr44p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr4	4q	140754276	59336330	-0.5468003901300097	0.42155969741196353	6	Segmental	Loss	chr44q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr5	5q	132515260	61386358	-0.5045878001462963	0.4632399166707291	18	Segmental	Loss	chr55q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr6	6p	61000000	60371166	0.3987290591118946	0.9896912459016394	2	Aneuploid	Gain	chr66p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr6	6q	110115067	83304110	0.07677477460197345	0.7565187241814965	5	Segmental	Gain	chr66q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr7	7p	59900000	0	0	0	2	Neutral	Neutral	chr77p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr8	8q	100764022	96225321	-0.031709841488614	0.9549571274556706	12	Aneuploid	Loss	chr88q
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-SF-0025-R1	GLSS-SF-0025	Recurrence	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr10	10p	40200000	7092594	-0.6698345817740309	0.17643268656716418	4	Segmental	Loss	chr1010p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr11	11q	81306516	0	0	0	2	Neutral	Neutral	chr1111q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr16	16p	36600000	0	0	0	2	Neutral	Neutral	chr1616p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr16	16q	53754753	43428281	-0.42905100000000007	0.8078965780012048	1	Aneuploid	Loss	chr1616q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr17	17p	24000000	0	0	0	6	Neutral	Neutral	chr1717p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr17	17q	57195210	27793579	0.5490409041630443	0.485942424199509	7	Segmental	Gain	chr1717q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr19	19q	32628983	0	0	0	1	Neutral	Neutral	chr1919q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr2	2q	149899373	2842634	-0.51463	0.018963615011251583	3	Segmental	Loss	chr22q
GLSS-SF-0025-TP	GLSS-SF-0025	Primary	chr20	20p	27500000	9495227	0.380239	0.34528098181818184	2	Segmental	Gain	chr2020p
